!Month,!Previous Year,__Id,Area Name,Area Type,Date,Date (Month / Year),Date (Months),Month,Seasonally Adjusted Y N,Status Preliminary Final,Year,Employment,Labor Force,Number of Records,Unemployment,Unemployment Rate
5/1/20,12/31/19,row-9kaq.bf56~7ncr,Solano County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,156000,168300,1,12300,0.073
5/1/20,12/31/19,row-5zen-y66k~w5e4,Sonoma County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,198200,213400,1,15200,0.071
5/1/20,12/31/19,row-u4b6.yc38.jime,Stanislaus County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,154200,186000,1,31800,0.171
5/1/20,12/31/19,row-5zc5~gfum~24np,Sutter County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,25900,33000,1,7100,0.216
5/1/20,12/31/19,row-e5en-st3b-w2g8,Tehama County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,19700,22620,1,2920,0.129
5/1/20,12/31/19,row-wqka~2fhv-fv96,Trinity County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,3810,5090,1,1270,0.25
5/1/20,12/31/19,row-7cfg~rr9y-9t9f,Tulare County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,120200,148400,1,28300,0.19
5/1/20,12/31/19,row-n7rs-zqbx~2rqy,Tuolumne County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,18100,20500,1,2400,0.117
5/1/20,12/31/19,row-et9i_n3av-ctqy,Ventura County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,336400,369100,1,32700,0.089
5/1/20,12/31/19,row-4ve8_r3ei.ment,Yolo County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,72000,79800,1,7800,0.098
5/1/20,12/31/19,row-xuy4-h3gt~iuw8,Yuba County,County,1/1/92 0:00,Jan-92,Jan-92,January,N,Final,1992,17400,21400,1,3900,0.184
5/1/20,12/31/19,row-bzs8-hbdw.kwat,Alameda County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,632100,678200,1,46100,0.068
5/1/20,12/31/19,row-ew3i-qjav_38ey,Alpine County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,560,590,1,30,0.058
5/1/20,12/31/19,row-sw6z~vyci_gdu3,Amador County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,11380,12810,1,1430,0.112
5/1/20,12/31/19,row-3cnn.cshy.yqq7,Butte County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,69200,80600,1,11400,0.142
5/1/20,12/31/19,row-52ez-sd9j-rfvs,Calaveras County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,12730,14950,1,2220,0.149
5/1/20,12/31/19,row-5e9p~fd5v_vma4,Colusa County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,5340,8140,1,2810,0.345
5/1/20,12/31/19,row-nakd~u83b~aejt,Contra Costa County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,412700,443900,1,31200,0.07
5/1/20,12/31/19,row-rirq.t89b.wf33,Del Norte County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,8160,9880,1,1720,0.174
5/1/20,12/31/19,row-dyua_qyjy~4i7z,El Dorado County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,61100,68200,1,7100,0.104
5/1/20,12/31/19,row-hrcd~ny7u~mc53,Fresno County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,286100,349200,1,63100,0.181
5/1/20,12/31/19,row-35r7-4t6c_c2ai,Glenn County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,8890,11270,1,2380,0.211
5/1/20,12/31/19,row-5fkn-ew3s.3frq,Humboldt County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,51900,59000,1,7000,0.119
5/1/20,12/31/19,row-ka9e-ekyg~xt65,Imperial County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,39100,54500,1,15400,0.283
5/1/20,12/31/19,row-2fag_hhaz.m8fy,Inyo County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,6340,7240,1,900,0.124
5/1/20,12/31/19,row-iu34-zuuw~add2,Kern County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,219400,266700,1,47300,0.177
5/1/20,12/31/19,row-6ij6_uctq_r2xe,Kings County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,32300,40400,1,8100,0.2
5/1/20,12/31/19,row-bfus.mavv-8e2p,Lake County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,18780,22200,1,3430,0.154
5/1/20,12/31/19,row-tnjx_ds3f-xbez,Lassen County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,9300,11110,1,1810,0.163
5/1/20,12/31/19,row-wbn8-w5sp-yxce,Los Angeles County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,3907300,4374800,1,467500,0.107
5/1/20,12/31/19,row-dj3d-jd4z_hywq,Los Angeles County,County,1/1/93 0:00,Jan-93,Jan-93,January,Y,Final,1993,3946700,4402000,1,455300,0.103
5/1/20,12/31/19,row-m7fa-ctcp_6962,Madera County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,37500,45900,1,8400,0.183
5/1/20,12/31/19,row-kpza_p5cc_dt8i,Marin County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,123600,130900,1,7300,0.056
5/1/20,12/31/19,row-7jnt_7rms-m9hy,Mariposa County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,5780,6720,1,940,0.139
5/1/20,12/31/19,row-juuc_7xhf~yqyv,Mendocino County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,33100,38960,1,5870,0.151
5/1/20,12/31/19,row-jzgc~isyu~jkq3,Merced County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,63400,80600,1,17200,0.213
5/1/20,12/31/19,row-384p_gbcb~yyem,Modoc County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,3160,3870,1,710,0.184
5/1/20,12/31/19,row-7593.vkkr-rhik,Mono County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,6230,6630,1,400,0.061
5/1/20,12/31/19,row-uydh.tdj8.52w3,Monterey County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,140600,175700,1,35100,0.2
5/1/20,12/31/19,row-es24_si67~sm77,Napa County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,52500,57600,1,5100,0.089
5/1/20,12/31/19,row-iivh.tnd2~fzyc,Nevada County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,35780,39800,1,4020,0.101
5/1/20,12/31/19,row-btsn~bfwq_zrej,Orange County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,1223400,1317400,1,94000,0.071
5/1/20,12/31/19,row-7rne.9q5b~ppnw,Placer County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,84900,93600,1,8700,0.093
5/1/20,12/31/19,row-6ty3_r2h3_dx86,Plumas County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,7110,9110,1,2010,0.22
5/1/20,12/31/19,row-58m7-p23n-xg3q,Riverside County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,508700,579300,1,70500,0.122
5/1/20,12/31/19,row-inek_ua8m~d7ki,Sacramento County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,481600,528700,1,47100,0.089
5/1/20,12/31/19,row-gk67.qrkk-ngyr,San Benito County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,16400,21100,1,4700,0.221
5/1/20,12/31/19,row-bhvy_ih3a~c9pk,San Bernardino County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,605500,675500,1,70000,0.104
5/1/20,12/31/19,row-389m_6864~6u6j,San Diego County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,1121100,1217400,1,96300,0.079
5/1/20,12/31/19,row-qvay_qbi8-jz92,San Francisco County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,376300,404500,1,28200,0.07
5/1/20,12/31/19,row-kpvd-cstu.apzh,San Joaquin County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,198000,236700,1,38700,0.163
5/1/20,12/31/19,row-5857-usqy~jqmx,San Luis Obispo County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,87000,96400,1,9400,0.097
5/1/20,12/31/19,row-hr7j~wkim_g7ab,San Mateo County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,348600,368100,1,19500,0.053
5/1/20,12/31/19,row-t2zj.2ftp_fikn,Santa Barbara County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,174200,191800,1,17600,0.092
5/1/20,12/31/19,row-ce6i.asry-2grp,Santa Clara County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,786900,847700,1,60800,0.072
5/1/20,12/31/19,row-7435~4mrx.w4kt,Santa Cruz County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,116200,135800,1,19700,0.145
5/1/20,12/31/19,row-big8_p94g_j4w6,Shasta County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,62000,73600,1,11600,0.158
5/1/20,12/31/19,row-d5z6.ith4~98aq,Sierra County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,1420,1680,1,260,0.156
5/1/20,12/31/19,row-qiys~aq67~j9bc,Siskiyou County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,15250,19220,1,3970,0.207
5/1/20,12/31/19,row-kcp2_d2h7~jrzp,Solano County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,157600,173000,1,15400,0.089
5/1/20,12/31/19,row-3g2g.jvec~qrbs,Sonoma County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,201500,218700,1,17200,0.079
5/1/20,12/31/19,row-cy6m_qr4s-6s2r,Stanislaus County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,153500,188100,1,34600,0.184
5/1/20,12/31/19,row-9b2h~kurf.w8w3,Sutter County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,25300,32500,1,7200,0.221
5/1/20,12/31/19,row-a8fv.hx8q_nncq,Tehama County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,19680,23240,1,3560,0.153
5/1/20,12/31/19,row-va6h~tfs2~63yg,Trinity County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,4000,5190,1,1180,0.228
5/1/20,12/31/19,row-gs5g.38i3.qgtr,Tulare County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,123600,154600,1,31000,0.201
5/1/20,12/31/19,row-47kb~z2ts~mfz7,Tuolumne County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,17420,20540,1,3120,0.152
5/1/20,12/31/19,row-huu4-dyyn~r52q,Ventura County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,336300,373700,1,37500,0.1
5/1/20,12/31/19,row-zqtt~a2vf.cste,Yolo County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,72800,81300,1,8500,0.105
5/1/20,12/31/19,row-jh23_bhg9.zvj9,Yuba County,County,1/1/93 0:00,Jan-93,Jan-93,January,N,Final,1993,17100,21700,1,4700,0.215
5/1/20,12/31/19,row-4xsa_uv8y.592f,Alameda County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,635300,681500,1,46300,0.068
5/1/20,12/31/19,row-2jt8.jbb3_hb59,Alpine County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,670,710,1,40,0.058
5/1/20,12/31/19,row-fwie_4usy~7xhr,Amador County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,11210,12530,1,1320,0.105
5/1/20,12/31/19,row-632q.imur~qex4,Butte County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,69500,79800,1,10300,0.13
5/1/20,12/31/19,row-j7ak.kbb9_av6z,Calaveras County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,12840,14770,1,1930,0.131
5/1/20,12/31/19,row-zw2h~x2xr.x5p2,Colusa County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,5490,8010,1,2520,0.315
5/1/20,12/31/19,row-cdam.zc9t-c2zr,Contra Costa County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,421900,452100,1,30100,0.067
5/1/20,12/31/19,row-p4s5_7wxk.nx6k,Del Norte County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,8780,10100,1,1320,0.131
5/1/20,12/31/19,row-eipb-8ks5_d3tn,El Dorado County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,64700,70800,1,6100,0.086
5/1/20,12/31/19,row-tbxs.d8ji.mehk,Fresno County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,299100,359700,1,60600,0.169
5/1/20,12/31/19,row-xeq7_w76s~k4kz,Glenn County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,9290,11480,1,2200,0.191
5/1/20,12/31/19,row-y9sn.jqqc_b6w5,Humboldt County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,53100,59500,1,6400,0.108
5/1/20,12/31/19,row-u3n3.wjis_x2kp,Imperial County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,41900,57200,1,15300,0.268
5/1/20,12/31/19,row-cca2.sdte-z6mb,Inyo County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,6130,7050,1,920,0.13
5/1/20,12/31/19,row-m3jy-t8cu.fb95,Kern County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,222000,267000,1,44900,0.168
5/1/20,12/31/19,row-2j4t.fd8b-r5q6,Kings County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,32700,39900,1,7200,0.18
5/1/20,12/31/19,row-x9ff.tex7_cqur,Lake County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,18900,22160,1,3260,0.147
5/1/20,12/31/19,row-9cuc_dd9y~56nt,Lassen County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,9580,11390,1,1810,0.159
5/1/20,12/31/19,row-4inc.293c-zj5q,Los Angeles County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,3826100,4276600,1,450500,0.105
5/1/20,12/31/19,row-gmdx-6cgj_vj78,Los Angeles County,County,1/1/94 0:00,Jan-94,Jan-94,January,Y,Final,1994,3865500,4293100,1,427600,0.1
5/1/20,12/31/19,row-zr55.c4qy.zeih,Madera County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,40200,48400,1,8300,0.17
5/1/20,12/31/19,row-m2ss~rwbq.x9v7,Marin County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,122900,129600,1,6700,0.051
5/1/20,12/31/19,row-kiiz-gy3p.7y4i,Mariposa County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,5830,6820,1,990,0.145
5/1/20,12/31/19,row-rxxb_ft99~598j,Mendocino County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,34650,39780,1,5130,0.129
5/1/20,12/31/19,row-dbhd~dwyt~a3br,Merced County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,66800,83700,1,16900,0.202
5/1/20,12/31/19,row-bdhn_jqqd_q64c,Modoc County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,3420,4090,1,670,0.163
5/1/20,12/31/19,row-63ba-cdji_zrzb,Mono County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,6350,6880,1,540,0.078
5/1/20,12/31/19,row-j3jr-4ksb-gse4,Monterey County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,141600,176500,1,34900,0.198
5/1/20,12/31/19,row-p4mk_ndfs.zcpz,Napa County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,52400,56900,1,4500,0.08
5/1/20,12/31/19,row-c4br-gt65-pb8n,Nevada County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,38060,41660,1,3610,0.087
5/1/20,12/31/19,row-98a7.bftz_e5ss,Orange County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,1240600,1329100,1,88500,0.067
5/1/20,12/31/19,row-dv4a.wy6y~d6ud,Placer County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,91000,98600,1,7600,0.077
5/1/20,12/31/19,row-upi9_2frh~zafj,Plumas County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,7410,9510,1,2110,0.221
5/1/20,12/31/19,row-gyxp_ddsu.q9im,Riverside County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,530400,598800,1,68400,0.114
5/1/20,12/31/19,row-5b4p~zn5p.8dg7,Sacramento County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,488700,532900,1,44200,0.083
5/1/20,12/31/19,row-ve8m~63wx~kt53,San Benito County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,16800,20600,1,3900,0.187
5/1/20,12/31/19,row-r2m4_dxtj_6vin,San Bernardino County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,608700,677200,1,68400,0.101
5/1/20,12/31/19,row-6z66.fm5r_5vtc,San Diego County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,1135000,1229600,1,94600,0.077
5/1/20,12/31/19,row-peth~d6qi-bey8,San Francisco County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,375000,404300,1,29200,0.072
5/1/20,12/31/19,row-czkc-dmqp-px42,San Joaquin County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,201600,238600,1,37000,0.155
5/1/20,12/31/19,row-4wzk~4r73~jcrk,San Luis Obispo County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,88200,96600,1,8500,0.088
5/1/20,12/31/19,row-8hhk-r2mk~z2na,San Mateo County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,351300,370300,1,19000,0.051
5/1/20,12/31/19,row-nhjn~ar8z-rqkc,Santa Barbara County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,177700,194900,1,17200,0.088
5/1/20,12/31/19,row-ejce_nz2f-yqa3,Santa Clara County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,796100,857300,1,61200,0.071
5/1/20,12/31/19,row-ix2u_96b8.nb75,Santa Cruz County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,117100,136400,1,19200,0.141
5/1/20,12/31/19,row-hbdu~6njg-fttx,Shasta County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,62800,73300,1,10500,0.144
5/1/20,12/31/19,row-pead~4vc6~by9m,Sierra County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,1380,1700,1,310,0.183
5/1/20,12/31/19,row-bkm3~h2eq.6ddz,Siskiyou County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,15560,19110,1,3550,0.186
5/1/20,12/31/19,row-zgnc.wxak~az7z,Solano County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,157300,172200,1,14900,0.087
5/1/20,12/31/19,row-n2wq~83j2.qxt3,Sonoma County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,205900,220800,1,14900,0.068
5/1/20,12/31/19,row-969h-snxs~t5if,Stanislaus County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,155900,191500,1,35600,0.186
5/1/20,12/31/19,row-fnnx_37qt_kh6s,Sutter County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,26800,34100,1,7200,0.212
5/1/20,12/31/19,row-92gb.se9f.8q8w,Tehama County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,19950,23210,1,3250,0.14
5/1/20,12/31/19,row-pfsy~wtky-kw9e,Trinity County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,4120,5240,1,1120,0.213
5/1/20,12/31/19,row-3s5s~ncw5~6tig,Tulare County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,128600,159400,1,30900,0.194
5/1/20,12/31/19,row-zv3g-ci5b_q3qu,Tuolumne County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,18020,20740,1,2720,0.131
5/1/20,12/31/19,row-7vgv-2vzn.54b6,Ventura County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,344400,378600,1,34100,0.09
5/1/20,12/31/19,row-yfdm.mss7~chv7,Yolo County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,76900,84800,1,7900,0.093
5/1/20,12/31/19,row-8kmx~c4z8~x4yg,Yuba County,County,1/1/94 0:00,Jan-94,Jan-94,January,N,Final,1994,17500,21800,1,4300,0.196
5/1/20,12/31/19,row-fjht.3qhy~bd5g,Alameda County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,634600,673000,1,38400,0.057
5/1/20,12/31/19,row-h93w_tnan_we7v,Alpine County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,770,810,1,40,0.053
5/1/20,12/31/19,row-hagx-jvex_qfvj,Amador County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,11510,12740,1,1240,0.097
5/1/20,12/31/19,row-m9tc-8nz9_x39b,Butte County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,71700,81200,1,9500,0.117
5/1/20,12/31/19,row-mhgr-uqxh-w84s,Calaveras County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,12180,13970,1,1800,0.129
5/1/20,12/31/19,row-shfe-8nu2.8rwa,Colusa County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,5610,8300,1,2690,0.324
5/1/20,12/31/19,row-nm92.tmki.wb3h,Contra Costa County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,424500,452600,1,28100,0.062
5/1/20,12/31/19,row-gqp9~4jyz_uap3,Del Norte County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,8680,10090,1,1410,0.14
5/1/20,12/31/19,row-ttav-s66m-ysfy,El Dorado County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,66800,72500,1,5700,0.079
5/1/20,12/31/19,row-uqra.e9z9_8gme,Fresno County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,302000,358500,1,56500,0.158
5/1/20,12/31/19,row-kzvx.bg86~pah5,Glenn County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,9550,11810,1,2270,0.192
5/1/20,12/31/19,row-ieae_xn8q.3s6u,Humboldt County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,53500,59500,1,6000,0.101
5/1/20,12/31/19,row-f6mb-jnth.brdc,Imperial County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,43000,55500,1,12400,0.224
5/1/20,12/31/19,row-dy4u~fwvk_2n62,Inyo County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,6160,6910,1,750,0.108
5/1/20,12/31/19,row-72q3~q2re_3djb,Kern County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,227500,267400,1,39900,0.149
5/1/20,12/31/19,row-54z7_tjz7~iu32,Kings County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,33200,40800,1,7600,0.186
5/1/20,12/31/19,row-jwsu_2b9h_g6d3,Lake County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,20300,23440,1,3150,0.134
5/1/20,12/31/19,row-tjv3.4kpe.kddn,Lassen County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,9440,11040,1,1600,0.145
5/1/20,12/31/19,row-sk7t_4m9d.5y8n,Los Angeles County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,3891300,4253500,1,362200,0.085
5/1/20,12/31/19,row-8x3n~c9pi.d3fc,Los Angeles County,County,1/1/95 0:00,Jan-95,Jan-95,January,Y,Final,1995,3938700,4276600,1,337900,0.079
5/1/20,12/31/19,row-mdk2.4zyq.6utb,Madera County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,40900,48600,1,7700,0.158
5/1/20,12/31/19,row-a2kt.em5f~kdqn,Marin County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,122000,127900,1,5900,0.046
5/1/20,12/31/19,row-dafy~5cbe~eqjt,Mariposa County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,5930,6820,1,890,0.13
5/1/20,12/31/19,row-t9fh~hxsr-drt3,Mendocino County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,35160,40470,1,5310,0.131
5/1/20,12/31/19,row-6gw3.rv9u~syjn,Merced County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,66500,81800,1,15400,0.188
5/1/20,12/31/19,row-7qw6.9v5c.agwj,Modoc County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,3470,4160,1,700,0.167
5/1/20,12/31/19,row-meyb_ycy9.5xsf,Mono County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,6350,6820,1,470,0.069
5/1/20,12/31/19,row-zazz-scwk~vq5x,Monterey County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,140300,173000,1,32700,0.189
5/1/20,12/31/19,row-f26i~cyc4_yjen,Napa County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,52600,57400,1,4800,0.084
5/1/20,12/31/19,row-kh8g~7grx-rwk8,Nevada County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,37790,41140,1,3340,0.081
5/1/20,12/31/19,row-m7cq-d39z-gnna,Orange County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,1249300,1317500,1,68200,0.052
5/1/20,12/31/19,row-h5jm-4ykh_dgjx,Placer County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,95200,102500,1,7300,0.071
5/1/20,12/31/19,row-mxnb.mq5c~vfs5,Plumas County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,7470,9310,1,1830,0.197
5/1/20,12/31/19,row-whhq_i5rt_xwwf,Riverside County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,549600,608200,1,58600,0.096
5/1/20,12/31/19,row-nc3b-igd5.5rt7,Sacramento County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,495400,534600,1,39300,0.073
5/1/20,12/31/19,row-vzad-fkdp.y3qw,San Benito County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,18200,21900,1,3700,0.17
5/1/20,12/31/19,row-ytiy-jqtx-unf2,San Bernardino County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,622200,675500,1,53300,0.079
5/1/20,12/31/19,row-5qq7~iyqu~sh66,San Diego County,County,1/1/95 0:00,Jan-95,Jan-95,January,N,Final,1995,1134400,1214200,1,79800,0.066
