IDWD Research and Analysis,,,,,,,,,,
,,,,,,,,,,
Unemployment Insurance (UI) Claims,,,,,,,,,,
,,,,,,,,,,
Geography,State Fips,County Fips,Year,Month,Month Code,week,Initial Claims,Disclosure Code,Pct. Change from Same,Disclosure Code
,,,,,,,,,Week Last Year,
"Tipton County, IN",18,159,2020,April,4,14,249,,301.60%,
"Tipton County, IN",18,159,2020,April,4,15,197,,100.00%,
"Tipton County, IN",18,159,2020,April,4,16,120,,103.40%,
"Tipton County, IN",18,159,2020,April,4,17,110,,100.00%,
"Tipton County, IN",18,159,2020,May,5,18,92,,100.00%,
"Tipton County, IN",18,159,2020,May,5,19,43,,100.00%,
"Tipton County, IN",18,159,2020,May,5,20,44,,,
"Tipton County, IN",18,159,2020,May,5,21,36,,100.00%,
"Tipton County, IN",18,159,2020,May,5,22,29,,100.00%,
"Tipton County, IN",18,159,2020,June,6,23,25,,100.00%,
"Tipton County, IN",18,159,2020,June,6,24,17,,100.00%,
"Tipton County, IN",18,159,2020,June,6,25,37,,100.00%,
"Tipton County, IN",18,159,2020,June,6,26,61,,,
"Tipton County, IN",18,159,2020,July,7,27,24,,100.00%,
"Union County, IN",18,161,2020,January,1,1,,(D),,(D)
"Union County, IN",18,161,2020,January,1,2,,(D),,(D)
"Union County, IN",18,161,2020,January,1,3,,(D),,(D)
"Union County, IN",18,161,2020,February,2,5,,(D),,(D)
"Union County, IN",18,161,2020,February,2,8,,(D),,
"Union County, IN",18,161,2020,February,2,9,,(D),,
"Union County, IN",18,161,2020,March,3,10,,(D),,(D)
"Union County, IN",18,161,2020,March,3,11,,(D),,(D)
"Union County, IN",18,161,2020,March,3,12,33,,100.00%,
"Union County, IN",18,161,2020,March,3,13,74,,,
"Union County, IN",18,161,2020,April,4,14,64,,,
"Union County, IN",18,161,2020,April,4,15,75,,100.00%,
"Union County, IN",18,161,2020,April,4,16,33,,,
"Union County, IN",18,161,2020,April,4,17,39,,100.00%,
"Union County, IN",18,161,2020,May,5,18,28,,,
"Union County, IN",18,161,2020,May,5,19,23,,100.00%,
"Union County, IN",18,161,2020,May,5,20,20,,100.00%,
"Union County, IN",18,161,2020,May,5,21,11,,100.00%,
"Union County, IN",18,161,2020,May,5,22,12,,100.00%,
"Union County, IN",18,161,2020,June,6,23,16,,100.00%,
"Union County, IN",18,161,2020,June,6,24,10,,100.00%,
"Union County, IN",18,161,2020,June,6,25,,(D),,
"Union County, IN",18,161,2020,June,6,26,23,,,
"Union County, IN",18,161,2020,July,7,27,,(D),,(D)
"Vanderburgh County, IN",18,163,2020,January,1,1,110,,15.80%,
"Vanderburgh County, IN",18,163,2020,January,1,2,139,,5.30%,
"Vanderburgh County, IN",18,163,2020,January,1,3,98,,-3.90%,
"Vanderburgh County, IN",18,163,2020,January,1,4,85,,-5.60%,
"Vanderburgh County, IN",18,163,2020,February,2,5,138,,50.00%,
"Vanderburgh County, IN",18,163,2020,February,2,6,100,,33.30%,
"Vanderburgh County, IN",18,163,2020,February,2,7,84,,15.10%,
"Vanderburgh County, IN",18,163,2020,February,2,8,67,,-8.20%,
"Vanderburgh County, IN",18,163,2020,February,2,9,74,,34.50%,
"Vanderburgh County, IN",18,163,2020,March,3,10,64,,12.30%,
"Vanderburgh County, IN",18,163,2020,March,3,11,83,,80.40%,
"Vanderburgh County, IN",18,163,2020,March,3,12,"1,808",,3187.30%,
"Vanderburgh County, IN",18,163,2020,March,3,13,"2,997",,6276.60%,
"Vanderburgh County, IN",18,163,2020,April,4,14,"3,185",,6400.00%,
"Vanderburgh County, IN",18,163,2020,April,4,15,"4,040",,8495.70%,
"Vanderburgh County, IN",18,163,2020,April,4,16,"2,483",,4256.10%,
"Vanderburgh County, IN",18,163,2020,April,4,17,"1,419",,2527.80%,
"Vanderburgh County, IN",18,163,2020,May,5,18,"1,029",,2137.00%,
"Vanderburgh County, IN",18,163,2020,May,5,19,834,,1473.60%,
"Vanderburgh County, IN",18,163,2020,May,5,20,798,,1405.70%,
"Vanderburgh County, IN",18,163,2020,May,5,21,698,,1242.30%,
"Vanderburgh County, IN",18,163,2020,May,5,22,646,,1335.60%,
"Vanderburgh County, IN",18,163,2020,June,6,23,636,,1313.30%,
"Vanderburgh County, IN",18,163,2020,June,6,24,627,,1019.60%,
"Vanderburgh County, IN",18,163,2020,June,6,25,788,,1386.80%,
"Vanderburgh County, IN",18,163,2020,June,6,26,"1,091",,2172.90%,
"Vanderburgh County, IN",18,163,2020,July,7,27,608,,1281.80%,
"Vermillion County, IN",18,165,2020,January,1,1,,(D),,(D)
"Vermillion County, IN",18,165,2020,January,1,2,10,,-68.80%,
"Vermillion County, IN",18,165,2020,January,1,3,17,,41.70%,
"Vermillion County, IN",18,165,2020,January,1,4,,(D),,(D)
"Vermillion County, IN",18,165,2020,February,2,5,,(D),,(D)
"Vermillion County, IN",18,165,2020,February,2,6,,(D),,(D)
"Vermillion County, IN",18,165,2020,February,2,7,,(D),,(D)
"Vermillion County, IN",18,165,2020,February,2,8,,(D),,(D)
"Vermillion County, IN",18,165,2020,February,2,9,,(D),,(D)
"Vermillion County, IN",18,165,2020,March,3,10,,(D),,(D)
"Vermillion County, IN",18,165,2020,March,3,11,,(D),,(D)
"Vermillion County, IN",18,165,2020,March,3,12,67,,100.00%,
"Vermillion County, IN",18,165,2020,March,3,13,165,,100.00%,
"Vermillion County, IN",18,165,2020,April,4,14,132,,100.00%,
"Vermillion County, IN",18,165,2020,April,4,15,147,,100.00%,
"Vermillion County, IN",18,165,2020,April,4,16,100,,100.00%,
"Vermillion County, IN",18,165,2020,April,4,17,79,,100.00%,
"Vermillion County, IN",18,165,2020,May,5,18,84,,740.00%,
"Vermillion County, IN",18,165,2020,May,5,19,39,,100.00%,
"Vermillion County, IN",18,165,2020,May,5,20,44,,100.00%,
"Vermillion County, IN",18,165,2020,May,5,21,56,,100.00%,
"Vermillion County, IN",18,165,2020,May,5,22,31,,100.00%,
"Vermillion County, IN",18,165,2020,June,6,23,47,,100.00%,
"Vermillion County, IN",18,165,2020,June,6,24,39,,100.00%,
"Vermillion County, IN",18,165,2020,June,6,25,55,,100.00%,
"Vermillion County, IN",18,165,2020,June,6,26,52,,100.00%,
"Vermillion County, IN",18,165,2020,July,7,27,41,,100.00%,
"Vigo County, IN",18,167,2020,January,1,1,69,,-33.70%,
"Vigo County, IN",18,167,2020,January,1,2,110,,,
"Vigo County, IN",18,167,2020,January,1,3,55,,-11.30%,
"Vigo County, IN",18,167,2020,January,1,4,51,,-37.00%,
"Vigo County, IN",18,167,2020,February,2,5,50,,-31.50%,
"Vigo County, IN",18,167,2020,February,2,6,45,,-26.20%,
"Vigo County, IN",18,167,2020,February,2,7,40,,11.10%,
"Vigo County, IN",18,167,2020,February,2,8,33,,-19.50%,
"Vigo County, IN",18,167,2020,February,2,9,35,,-5.40%,
"Vigo County, IN",18,167,2020,March,3,10,38,,-15.60%,
"Vigo County, IN",18,167,2020,March,3,11,29,,-12.10%,
"Vigo County, IN",18,167,2020,March,3,12,892,,3203.70%,
"Vigo County, IN",18,167,2020,March,3,13,"1,506",,9312.50%,
"Vigo County, IN",18,167,2020,April,4,14,"1,537",,4858.10%,
"Vigo County, IN",18,167,2020,April,4,15,"1,428",,2544.40%,
"Vigo County, IN",18,167,2020,April,4,16,847,,5546.70%,
"Vigo County, IN",18,167,2020,April,4,17,769,,3104.20%,
"Vigo County, IN",18,167,2020,May,5,18,581,,2051.90%,
"Vigo County, IN",18,167,2020,May,5,19,375,,1342.30%,
"Vigo County, IN",18,167,2020,May,5,20,398,,1795.20%,
"Vigo County, IN",18,167,2020,May,5,21,398,,1374.10%,
"Vigo County, IN",18,167,2020,May,5,22,380,,1166.70%,
"Vigo County, IN",18,167,2020,June,6,23,361,,1344.00%,
"Vigo County, IN",18,167,2020,June,6,24,388,,781.80%,
"Vigo County, IN",18,167,2020,June,6,25,437,,1050.00%,
"Vigo County, IN",18,167,2020,June,6,26,648,,1520.00%,
"Vigo County, IN",18,167,2020,July,7,27,349,,1561.90%,
"Wabash County, IN",18,169,2020,January,1,1,22,,69.20%,
"Wabash County, IN",18,169,2020,January,1,2,28,,40.00%,
"Wabash County, IN",18,169,2020,January,1,3,12,,-14.30%,
"Wabash County, IN",18,169,2020,January,1,4,11,,-38.90%,
"Wabash County, IN",18,169,2020,February,2,5,,(D),,(D)
"Wabash County, IN",18,169,2020,February,2,6,23,,53.30%,
"Wabash County, IN",18,169,2020,February,2,7,,(D),,(D)
"Wabash County, IN",18,169,2020,February,2,8,11,,100.00%,
"Wabash County, IN",18,169,2020,February,2,9,,(D),,(D)
"Wabash County, IN",18,169,2020,March,3,10,10,,100.00%,
"Wabash County, IN",18,169,2020,March,3,11,11,,100.00%,
"Wabash County, IN",18,169,2020,March,3,12,211,,100.00%,
"Wabash County, IN",18,169,2020,March,3,13,512,,100.00%,
"Wabash County, IN",18,169,2020,April,4,14,287,,1950.00%,
"Wabash County, IN",18,169,2020,April,4,15,326,,100.00%,
"Wabash County, IN",18,169,2020,April,4,16,173,,100.00%,
"Wabash County, IN",18,169,2020,April,4,17,157,,100.00%,
"Wabash County, IN",18,169,2020,May,5,18,134,,100.00%,
"Wabash County, IN",18,169,2020,May,5,19,76,,100.00%,
"Wabash County, IN",18,169,2020,May,5,20,73,,100.00%,
"Wabash County, IN",18,169,2020,May,5,21,74,,100.00%,
"Wabash County, IN",18,169,2020,May,5,22,70,,100.00%,
"Wabash County, IN",18,169,2020,June,6,23,79,,259.10%,
"Wabash County, IN",18,169,2020,June,6,24,71,,100.00%,
"Wabash County, IN",18,169,2020,June,6,25,97,,100.00%,
"Wabash County, IN",18,169,2020,June,6,26,194,,100.00%,
"Wabash County, IN",18,169,2020,July,7,27,74,,100.00%,
"Warren County, IN",18,171,2020,January,1,1,,(D),,(D)
"Warren County, IN",18,171,2020,January,1,2,,(D),,(D)
"Warren County, IN",18,171,2020,January,1,3,,(D),,(D)
"Warren County, IN",18,171,2020,January,1,4,,(D),,(D)
"Warren County, IN",18,171,2020,February,2,5,,(D),,(D)
"Warren County, IN",18,171,2020,February,2,6,,(D),,(D)
"Warren County, IN",18,171,2020,February,2,7,,(D),,
"Warren County, IN",18,171,2020,February,2,9,,(D),,
"Warren County, IN",18,171,2020,March,3,11,,(D),,
"Warren County, IN",18,171,2020,March,3,12,26,,100.00%,
"Warren County, IN",18,171,2020,March,3,13,53,,100.00%,
"Warren County, IN",18,171,2020,April,4,14,95,,,
"Warren County, IN",18,171,2020,April,4,15,102,,,
"Warren County, IN",18,171,2020,April,4,16,46,,,
"Warren County, IN",18,171,2020,April,4,17,32,,100.00%,
"Warren County, IN",18,171,2020,May,5,18,20,,100.00%,
"Warren County, IN",18,171,2020,May,5,19,22,,100.00%,
"Warren County, IN",18,171,2020,May,5,20,20,,100.00%,
"Warren County, IN",18,171,2020,May,5,21,,(D),,(D)
"Warren County, IN",18,171,2020,May,5,22,,(D),,(D)
"Warren County, IN",18,171,2020,June,6,23,17,,,
"Warren County, IN",18,171,2020,June,6,24,11,,100.00%,
"Warren County, IN",18,171,2020,June,6,25,,(D),,
"Warren County, IN",18,171,2020,June,6,26,19,,100.00%,
"Warren County, IN",18,171,2020,July,7,27,,(D),,(D)
"Warrick County, IN",18,173,2020,January,1,1,38,,-13.60%,
"Warrick County, IN",18,173,2020,January,1,2,40,,-34.40%,
"Warrick County, IN",18,173,2020,January,1,3,32,,-15.80%,
"Warrick County, IN",18,173,2020,January,1,4,28,,-6.70%,
"Warrick County, IN",18,173,2020,February,2,5,42,,2.40%,
"Warrick County, IN",18,173,2020,February,2,6,25,,-21.90%,
"Warrick County, IN",18,173,2020,February,2,7,20,,-33.30%,
"Warrick County, IN",18,173,2020,February,2,8,24,,-7.70%,
"Warrick County, IN",18,173,2020,February,2,9,13,,-51.90%,
"Warrick County, IN",18,173,2020,March,3,10,14,,-36.40%,
"Warrick County, IN",18,173,2020,March,3,11,21,,40.00%,
"Warrick County, IN",18,173,2020,March,3,12,368,,2353.30%,
"Warrick County, IN",18,173,2020,March,3,13,824,,8140.00%,
"Warrick County, IN",18,173,2020,April,4,14,992,,5411.10%,
"Warrick County, IN",18,173,2020,April,4,15,"1,042",,6412.50%,
"Warrick County, IN",18,173,2020,April,4,16,676,,100.00%,
"Warrick County, IN",18,173,2020,April,4,17,404,,2026.30%,
"Warrick County, IN",18,173,2020,May,5,18,325,,1200.00%,
"Warrick County, IN",18,173,2020,May,5,19,176,,738.10%,
"Warrick County, IN",18,173,2020,May,5,20,181,,1106.70%,
"Warrick County, IN",18,173,2020,May,5,21,173,,861.10%,
"Warrick County, IN",18,173,2020,May,5,22,147,,1125.00%,
"Warrick County, IN",18,173,2020,June,6,23,110,,547.10%,
"Warrick County, IN",18,173,2020,June,6,24,144,,700.00%,
"Warrick County, IN",18,173,2020,June,6,25,160,,788.90%,
"Warrick County, IN",18,173,2020,June,6,26,245,,1013.60%,
"Warrick County, IN",18,173,2020,July,7,27,125,,681.30%,
"Washington County, IN",18,175,2020,January,1,1,24,,-40.00%,
"Washington County, IN",18,175,2020,January,1,2,28,,-22.20%,
"Washington County, IN",18,175,2020,January,1,3,17,,13.30%,
"Washington County, IN",18,175,2020,January,1,4,10,,-54.50%,
"Washington County, IN",18,175,2020,February,2,5,10,,-44.40%,
"Washington County, IN",18,175,2020,February,2,6,,(D),,(D)
"Washington County, IN",18,175,2020,February,2,7,13,,-31.60%,
"Washington County, IN",18,175,2020,February,2,8,,(D),,(D)
"Washington County, IN",18,175,2020,February,2,9,10,,100.00%,
"Washington County, IN",18,175,2020,March,3,10,11,,100.00%,
"Washington County, IN",18,175,2020,March,3,11,14,,100.00%,
"Washington County, IN",18,175,2020,March,3,12,268,,100.00%,
"Washington County, IN",18,175,2020,March,3,13,619,,100.00%,
"Washington County, IN",18,175,2020,April,4,14,365,,3550.00%,
"Washington County, IN",18,175,2020,April,4,15,390,,100.00%,
"Washington County, IN",18,175,2020,April,4,16,204,,100.00%,
"Washington County, IN",18,175,2020,April,4,17,202,,100.00%,
"Washington County, IN",18,175,2020,May,5,18,121,,100.00%,
"Washington County, IN",18,175,2020,May,5,19,83,,100.00%,
"Washington County, IN",18,175,2020,May,5,20,83,,100.00%,
"Washington County, IN",18,175,2020,May,5,21,62,,100.00%,
"Washington County, IN",18,175,2020,May,5,22,50,,100.00%,
"Washington County, IN",18,175,2020,June,6,23,63,,425.00%,
"Washington County, IN",18,175,2020,June,6,24,62,,100.00%,
"Washington County, IN",18,175,2020,June,6,25,86,,760.00%,
"Washington County, IN",18,175,2020,June,6,26,116,,100.00%,
"Washington County, IN",18,175,2020,July,7,27,84,,100.00%,
"Wayne County, IN",18,177,2020,January,1,1,37,,-21.30%,
"Wayne County, IN",18,177,2020,January,1,2,41,,24.20%,
"Wayne County, IN",18,177,2020,January,1,3,32,,-5.90%,
"Wayne County, IN",18,177,2020,January,1,4,24,,-17.20%,
"Wayne County, IN",18,177,2020,February,2,5,14,,-33.30%,
"Wayne County, IN",18,177,2020,February,2,6,18,,-5.30%,
"Wayne County, IN",18,177,2020,February,2,7,25,,,
"Wayne County, IN",18,177,2020,February,2,8,19,,-5.00%,
"Wayne County, IN",18,177,2020,February,2,9,10,,-41.20%,
"Wayne County, IN",18,177,2020,March,3,10,29,,52.60%,
"Wayne County, IN",18,177,2020,March,3,11,22,,46.70%,
"Wayne County, IN",18,177,2020,March,3,12,623,,5091.70%,
"Wayne County, IN",18,177,2020,March,3,13,907,,5946.70%,
"Wayne County, IN",18,177,2020,April,4,14,786,,4266.70%,
"Wayne County, IN",18,177,2020,April,4,15,844,,3416.70%,
"Wayne County, IN",18,177,2020,April,4,16,516,,4590.90%,
"Wayne County, IN",18,177,2020,April,4,17,399,,2969.20%,
"Wayne County, IN",18,177,2020,May,5,18,355,,100.00%,
"Wayne County, IN",18,177,2020,May,5,19,253,,1104.80%,
"Wayne County, IN",18,177,2020,May,5,20,215,,1094.40%,
"Wayne County, IN",18,177,2020,May,5,21,204,,973.70%,
"Wayne County, IN",18,177,2020,May,5,22,223,,869.60%,
"Wayne County, IN",18,177,2020,June,6,23,203,,1253.30%,
"Wayne County, IN",18,177,2020,June,6,24,213,,965.00%,
"Wayne County, IN",18,177,2020,June,6,25,228,,1166.70%,
"Wayne County, IN",18,177,2020,June,6,26,382,,1264.30%,
"Wayne County, IN",18,177,2020,July,7,27,290,,1712.50%,
"Wells County, IN",18,179,2020,January,1,1,22,,15.80%,
"Wells County, IN",18,179,2020,January,1,2,13,,8.30%,
"Wells County, IN",18,179,2020,January,1,3,19,,100.00%,
"Wells County, IN",18,179,2020,January,1,4,,(D),,(D)
"Wells County, IN",18,179,2020,February,2,5,15,,36.40%,
"Wells County, IN",18,179,2020,February,2,6,,(D),,(D)
"Wells County, IN",18,179,2020,February,2,7,,(D),,(D)
"Wells County, IN",18,179,2020,February,2,8,24,,100.00%,
"Wells County, IN",18,179,2020,February,2,9,,(D),,(D)
"Wells County, IN",18,179,2020,March,3,10,10,,100.00%,
"Wells County, IN",18,179,2020,March,3,11,,(D),,(D)
"Wells County, IN",18,179,2020,March,3,12,125,,100.00%,
"Wells County, IN",18,179,2020,March,3,13,578,,100.00%,
"Wells County, IN",18,179,2020,April,4,14,457,,100.00%,
"Wells County, IN",18,179,2020,April,4,15,333,,100.00%,
"Wells County, IN",18,179,2020,April,4,16,215,,100.00%,
"Wells County, IN",18,179,2020,April,4,17,258,,100.00%,
"Wells County, IN",18,179,2020,May,5,18,105,,100.00%,
"Wells County, IN",18,179,2020,May,5,19,79,,100.00%,
"Wells County, IN",18,179,2020,May,5,20,86,,100.00%,
"Wells County, IN",18,179,2020,May,5,21,77,,100.00%,
"Wells County, IN",18,179,2020,May,5,22,64,,100.00%,
"Wells County, IN",18,179,2020,June,6,23,107,,100.00%,
"Wells County, IN",18,179,2020,June,6,24,63,,,
"Wells County, IN",18,179,2020,June,6,25,74,,100.00%,
"Wells County, IN",18,179,2020,June,6,26,142,,100.00%,
"Wells County, IN",18,179,2020,July,7,27,104,,100.00%,
"White County, IN",18,181,2020,January,1,1,19,,-29.60%,
"White County, IN",18,181,2020,January,1,2,16,,14.30%,
"White County, IN",18,181,2020,January,1,3,19,,58.30%,
"White County, IN",18,181,2020,January,1,4,13,,-18.80%,
"White County, IN",18,181,2020,February,2,5,19,,100.00%,
"White County, IN",18,181,2020,February,2,6,,(D),,(D)
"White County, IN",18,181,2020,February,2,7,16,,100.00%,
"White County, IN",18,181,2020,February,2,8,12,,100.00%,
"White County, IN",18,181,2020,February,2,9,,(D),,(D)
"White County, IN",18,181,2020,March,3,10,13,,100.00%,
"White County, IN",18,181,2020,March,3,11,10,,-16.70%,
"White County, IN",18,181,2020,March,3,12,118,,100.00%,
"White County, IN",18,181,2020,March,3,13,356,,100.00%,
"White County, IN",18,181,2020,April,4,14,373,,100.00%,
"White County, IN",18,181,2020,April,4,15,430,,100.00%,
"White County, IN",18,181,2020,April,4,16,277,,100.00%,
"White County, IN",18,181,2020,April,4,17,287,,100.00%,
"White County, IN",18,181,2020,May,5,18,168,,100.00%,
"White County, IN",18,181,2020,May,5,19,116,,100.00%,
"White County, IN",18,181,2020,May,5,20,123,,100.00%,
"White County, IN",18,181,2020,May,5,21,201,,100.00%,
"White County, IN",18,181,2020,May,5,22,105,,100.00%,
"White County, IN",18,181,2020,June,6,23,83,,100.00%,
"White County, IN",18,181,2020,June,6,24,68,,100.00%,
"White County, IN",18,181,2020,June,6,25,87,,100.00%,
"White County, IN",18,181,2020,June,6,26,181,,100.00%,
"White County, IN",18,181,2020,July,7,27,67,,100.00%,
"Whitley County, IN",18,183,2020,January,1,1,15,,-34.80%,
"Whitley County, IN",18,183,2020,January,1,2,18,,-21.70%,
"Whitley County, IN",18,183,2020,January,1,3,23,,9.50%,
"Whitley County, IN",18,183,2020,January,1,4,17,,13.30%,
"Whitley County, IN",18,183,2020,February,2,5,14,,-6.70%,
"Whitley County, IN",18,183,2020,February,2,6,10,,-52.40%,
"Whitley County, IN",18,183,2020,February,2,7,,(D),,(D)
"Whitley County, IN",18,183,2020,February,2,8,20,,81.80%,
"Whitley County, IN",18,183,2020,February,2,9,12,,-20.00%,
"Whitley County, IN",18,183,2020,March,3,10,10,,100.00%,
"Whitley County, IN",18,183,2020,March,3,11,17,,100.00%,
"Whitley County, IN",18,183,2020,March,3,12,210,,100.00%,
"Whitley County, IN",18,183,2020,March,3,13,819,,100.00%,
"Whitley County, IN",18,183,2020,April,4,14,671,,6610.00%,
"Whitley County, IN",18,183,2020,April,4,15,540,,5300.00%,
"Whitley County, IN",18,183,2020,April,4,16,318,,3080.00%,
"Whitley County, IN",18,183,2020,April,4,17,233,,100.00%,
"Whitley County, IN",18,183,2020,May,5,18,196,,1860.00%,
"Whitley County, IN",18,183,2020,May,5,19,133,,100.00%,
"Whitley County, IN",18,183,2020,May,5,20,122,,1009.10%,
"Whitley County, IN",18,183,2020,May,5,21,105,,100.00%,
"Whitley County, IN",18,183,2020,May,5,22,79,,100.00%,
"Whitley County, IN",18,183,2020,June,6,23,85,,553.80%,
"Whitley County, IN",18,183,2020,June,6,24,78,,550.00%,
"Whitley County, IN",18,183,2020,June,6,25,90,,100.00%,
"Whitley County, IN",18,183,2020,June,6,26,146,,100.00%,
"Whitley County, IN",18,183,2020,July,7,27,96,,100.00%,
,,,,,,,,,,
This table was produced by Indiana Department of Workforce Development - Research and Analysis :7/21/2020 1:07:03 PM,,,,,,,,,,
