STFIPS,AREATYNAME,AREANAME,YEAR,MONTH,ADJUSTED,PRELIM,LABORFORCE,EMP,UNEMP,UNEMPRATE,LABFORCE_PARTRATE
19,County,Buena Vista County,2015,November,0,0,11620,11280,350,3,
19,County,Buena Vista County,2015,December,0,0,11420,11020,400,3.5,
19,County,Buena Vista County,2016,January,0,0,11230,10780,450,4,
19,County,Buena Vista County,2016,February,0,0,11360,10910,460,4,
19,County,Buena Vista County,2016,March,0,0,11520,11080,440,3.8,
19,County,Buena Vista County,2016,April,0,0,11520,11110,410,3.6,
19,County,Buena Vista County,2016,May,0,0,11670,11280,390,3.4,
19,County,Buena Vista County,2016,June,0,0,11850,11380,470,4,
19,County,Buena Vista County,2016,July,0,0,11560,11120,440,3.8,
19,County,Buena Vista County,2016,August,0,0,11370,10930,440,3.9,
19,County,Buena Vista County,2016,September,0,0,11280,10910,370,3.3,
19,County,Buena Vista County,2016,October,0,0,11540,11210,330,2.8,
19,County,Buena Vista County,2016,November,0,0,11540,11220,310,2.7,
19,County,Buena Vista County,2016,December,0,0,11320,10970,350,3.1,
19,County,Buena Vista County,2017,January,0,0,11140,10790,350,3.2,
19,County,Buena Vista County,2017,February,0,0,11200,10870,330,3,
19,County,Buena Vista County,2017,March,0,0,11340,11030,310,2.7,
19,County,Buena Vista County,2017,April,0,0,11550,11260,280,2.5,
19,County,Buena Vista County,2017,May,0,0,11760,11470,280,2.4,
19,County,Buena Vista County,2017,June,0,0,11670,11320,360,3.1,
19,County,Buena Vista County,2017,July,0,0,11510,11150,360,3.1,
19,County,Buena Vista County,2017,August,0,0,11170,10820,350,3.1,
19,County,Buena Vista County,2017,September,0,0,11240,10970,270,2.4,
19,County,Buena Vista County,2017,October,0,0,11730,11500,230,1.9,
19,County,Buena Vista County,2017,November,0,0,11890,11650,240,2,
19,County,Buena Vista County,2017,December,0,0,11660,11420,250,2.1,
19,County,Buena Vista County,2018,January,0,0,11280,10990,290,2.6,
19,County,Buena Vista County,2018,February,0,0,11440,11160,280,2.4,
19,County,Buena Vista County,2018,March,0,0,11570,11310,260,2.2,
19,County,Buena Vista County,2018,April,0,0,11270,11030,250,2.2,
19,County,Buena Vista County,2018,May,0,0,11660,11440,210,1.8,
19,County,Buena Vista County,2018,June,0,0,11490,11180,300,2.6,
19,County,Buena Vista County,2018,July,0,0,11490,11190,300,2.6,
19,County,Buena Vista County,2018,August,0,0,11250,10990,260,2.3,
19,County,Buena Vista County,2018,September,0,0,11680,11480,200,1.7,
19,County,Buena Vista County,2018,October,0,0,11770,11580,200,1.7,
19,County,Buena Vista County,2018,November,0,0,11800,11600,200,1.7,
19,County,Buena Vista County,2018,December,0,0,11790,11550,240,2,
19,County,Buena Vista County,2019,January,0,0,11760,11480,280,2.4,
19,County,Buena Vista County,2019,February,0,0,12000,11750,250,2.1,
19,County,Buena Vista County,2019,March,0,0,11880,11630,250,2.1,
19,County,Buena Vista County,2019,April,0,0,11670,11450,220,1.9,
19,County,Buena Vista County,2019,May,0,0,11890,11660,230,1.9,
19,County,Buena Vista County,2019,June,0,0,11810,11510,300,2.5,
19,County,Buena Vista County,2019,July,0,0,11600,11290,310,2.7,
19,County,Buena Vista County,2019,August,0,0,11540,11270,280,2.4,
19,County,Buena Vista County,2019,September,0,0,11940,11720,220,1.9,
19,County,Buena Vista County,2019,October,0,0,12240,12030,210,1.7,
19,County,Buena Vista County,2019,November,0,0,12410,12180,220,1.8,
19,County,Buena Vista County,2019,December,0,0,12360,12120,250,2,
19,County,Buena Vista County,2020,January,0,0,12120,11810,310,2.6,
19,County,Buena Vista County,2020,February,0,0,12190,11920,260,2.2,
19,County,Buena Vista County,2020,March,0,0,12060,11730,330,2.7,
19,County,Buena Vista County,2020,April,0,0,11660,10940,710,6.1,
19,County,Buena Vista County,2020,May,0,1,11500,10870,640,5.5,
19,County,Butler County,2000,January,0,0,7840,7440,400,5.1,
19,County,Butler County,2000,February,0,0,7890,7510,380,4.8,
19,County,Butler County,2000,March,0,0,7890,7610,290,3.6,
19,County,Butler County,2000,April,0,0,7900,7670,230,2.9,
19,County,Butler County,2000,May,0,0,7970,7770,200,2.5,
19,County,Butler County,2000,June,0,0,8010,7790,220,2.7,
19,County,Butler County,2000,July,0,0,8120,7940,180,2.3,
19,County,Butler County,2000,August,0,0,7960,7750,210,2.6,
19,County,Butler County,2000,September,0,0,8080,7900,190,2.3,
19,County,Butler County,2000,October,0,0,8040,7850,190,2.3,
19,County,Butler County,2000,November,0,0,8040,7800,240,3,
19,County,Butler County,2000,December,0,0,8010,7680,330,4.1,
19,County,Butler County,2001,January,0,0,7970,7480,500,6.2,
19,County,Butler County,2001,February,0,0,8080,7650,430,5.3,
19,County,Butler County,2001,March,0,0,8080,7670,410,5.1,
19,County,Butler County,2001,April,0,0,8230,7870,360,4.4,
19,County,Butler County,2001,May,0,0,8240,7950,280,3.4,
19,County,Butler County,2001,June,0,0,8300,7980,320,3.8,
19,County,Butler County,2001,July,0,0,8400,8110,290,3.5,
19,County,Butler County,2001,August,0,0,8310,8020,300,3.5,
19,County,Butler County,2001,September,0,0,8380,8070,320,3.8,
19,County,Butler County,2001,October,0,0,8470,8150,330,3.8,
19,County,Butler County,2001,November,0,0,8290,7940,350,4.2,
19,County,Butler County,2001,December,0,0,8320,7860,450,5.4,
19,County,Butler County,2002,January,0,0,8340,7780,570,6.8,
19,County,Butler County,2002,February,0,0,8330,7810,520,6.3,
19,County,Butler County,2002,March,0,0,8240,7750,500,6,
19,County,Butler County,2002,April,0,0,8260,7890,370,4.5,
19,County,Butler County,2002,May,0,0,8070,7790,280,3.4,
19,County,Butler County,2002,June,0,0,8320,7990,330,3.9,
19,County,Butler County,2002,July,0,0,8450,8120,330,3.9,
19,County,Butler County,2002,August,0,0,8220,7900,320,3.9,
19,County,Butler County,2002,September,0,0,8400,8100,300,3.6,
19,County,Butler County,2002,October,0,0,8300,8010,290,3.5,
19,County,Butler County,2002,November,0,0,8130,7800,330,4,
19,County,Butler County,2002,December,0,0,8130,7740,390,4.8,
19,County,Butler County,2003,January,0,0,8050,7520,540,6.7,
19,County,Butler County,2003,February,0,0,8030,7510,520,6.5,
19,County,Butler County,2003,March,0,0,8030,7540,490,6.1,
19,County,Butler County,2003,April,0,0,8150,7730,420,5.2,
19,County,Butler County,2003,May,0,0,8130,7780,360,4.4,
19,County,Butler County,2003,June,0,0,8300,7890,410,4.9,
19,County,Butler County,2003,July,0,0,8190,7820,370,4.5,
19,County,Butler County,2003,August,0,0,8020,7650,370,4.6,
19,County,Butler County,2003,September,0,0,8190,7850,340,4.1,
19,County,Butler County,2003,October,0,0,8120,7750,370,4.5,
19,County,Butler County,2003,November,0,0,7990,7670,330,4.1,
19,County,Butler County,2003,December,0,0,7940,7520,420,5.2,
19,County,Butler County,2004,January,0,0,7930,7420,510,6.4,
19,County,Butler County,2004,February,0,0,7980,7460,520,6.5,
19,County,Butler County,2004,March,0,0,8010,7550,460,5.8,
19,County,Butler County,2004,April,0,0,8150,7820,320,4,
19,County,Butler County,2004,May,0,0,8100,7790,310,3.8,
19,County,Butler County,2004,June,0,0,8320,7980,340,4.1,
19,County,Butler County,2004,July,0,0,8090,7760,320,4,
19,County,Butler County,2004,August,0,0,8010,7680,330,4.2,
19,County,Butler County,2004,September,0,0,8150,7830,320,3.9,
19,County,Butler County,2004,October,0,0,8030,7730,290,3.7,
19,County,Butler County,2004,November,0,0,7990,7670,320,4,
19,County,Butler County,2004,December,0,0,7960,7560,400,5,
19,County,Butler County,2005,January,0,0,7930,7400,540,6.8,
19,County,Butler County,2005,February,0,0,8000,7490,520,6.5,
19,County,Butler County,2005,March,0,0,8040,7550,480,6,
19,County,Butler County,2005,April,0,0,8120,7780,350,4.3,
19,County,Butler County,2005,May,0,0,8130,7810,320,4,
19,County,Butler County,2005,June,0,0,8290,7940,360,4.3,
19,County,Butler County,2005,July,0,0,8130,7750,380,4.6,
19,County,Butler County,2005,August,0,0,7880,7530,350,4.4,
19,County,Butler County,2005,September,0,0,8150,7830,320,3.9,
19,County,Butler County,2005,October,0,0,8200,7900,300,3.7,
19,County,Butler County,2005,November,0,0,8170,7860,310,3.8,
19,County,Butler County,2005,December,0,0,8210,7780,430,5.3,
19,County,Butler County,2006,January,0,0,8130,7660,470,5.7,
19,County,Butler County,2006,February,0,0,8130,7690,450,5.5,
19,County,Butler County,2006,March,0,0,8170,7780,390,4.8,
19,County,Butler County,2006,April,0,0,8280,7980,300,3.6,
19,County,Butler County,2006,May,0,0,8320,8060,270,3.2,
19,County,Butler County,2006,June,0,0,8430,8120,310,3.7,
19,County,Butler County,2006,July,0,0,8260,7950,310,3.7,
19,County,Butler County,2006,August,0,0,8180,7850,330,4,
19,County,Butler County,2006,September,0,0,8400,8090,310,3.7,
19,County,Butler County,2006,October,0,0,8300,8040,250,3,
19,County,Butler County,2006,November,0,0,8240,7930,310,3.7,
19,County,Butler County,2006,December,0,0,8260,7890,370,4.5,
19,County,Butler County,2007,January,0,0,8130,7690,440,5.4,
19,County,Butler County,2007,February,0,0,8080,7630,450,5.6,
19,County,Butler County,2007,March,0,0,8130,7720,410,5.1,
19,County,Butler County,2007,April,0,0,8150,7830,310,3.8,
19,County,Butler County,2007,May,0,0,8220,7940,270,3.3,
19,County,Butler County,2007,June,0,0,8380,8070,320,3.8,
19,County,Butler County,2007,July,0,0,8180,7890,290,3.6,
19,County,Butler County,2007,August,0,0,8150,7860,290,3.6,
19,County,Butler County,2007,September,0,0,8390,8110,280,3.4,
19,County,Butler County,2007,October,0,0,8470,8200,270,3.2,
19,County,Butler County,2007,November,0,0,8410,8140,270,3.2,
19,County,Butler County,2007,December,0,0,8430,8060,360,4.3,
19,County,Butler County,2008,January,0,0,8380,7910,470,5.6,
19,County,Butler County,2008,February,0,0,8290,7840,450,5.4,
19,County,Butler County,2008,March,0,0,8450,7990,460,5.4,
19,County,Butler County,2008,April,0,0,8490,8150,340,4,
19,County,Butler County,2008,May,0,0,8620,8320,300,3.5,
19,County,Butler County,2008,June,0,0,8860,8420,440,4.9,
19,County,Butler County,2008,July,0,0,8610,8220,390,4.5,
19,County,Butler County,2008,August,0,0,8440,8060,380,4.5,
19,County,Butler County,2008,September,0,0,8450,8100,350,4.1,
19,County,Butler County,2008,October,0,0,8600,8260,340,3.9,
19,County,Butler County,2008,November,0,0,8430,8060,370,4.4,
19,County,Butler County,2008,December,0,0,8400,7920,490,5.8,
19,County,Butler County,2009,January,0,0,8310,7710,590,7.1,
19,County,Butler County,2009,February,0,0,8390,7780,610,7.3,
19,County,Butler County,2009,March,0,0,8580,7920,660,7.7,
19,County,Butler County,2009,April,0,0,8530,7990,540,6.3,
19,County,Butler County,2009,May,0,0,8490,8010,490,5.7,
19,County,Butler County,2009,June,0,0,8730,8150,580,6.6,
19,County,Butler County,2009,July,0,0,8530,7940,580,6.8,
19,County,Butler County,2009,August,0,0,8370,7830,540,6.4,
19,County,Butler County,2009,September,0,0,8440,7980,460,5.4,
19,County,Butler County,2009,October,0,0,8700,8090,610,7,
19,County,Butler County,2009,November,0,0,8480,8010,470,5.5,
19,County,Butler County,2009,December,0,0,8490,7920,580,6.8,
19,County,Butler County,2010,January,0,0,8120,7450,680,8.3,
19,County,Butler County,2010,February,0,0,8160,7490,670,8.2,
19,County,Butler County,2010,March,0,0,8220,7600,620,7.6,
19,County,Butler County,2010,April,0,0,8260,7760,500,6.1,
19,County,Butler County,2010,May,0,0,8200,7750,450,5.5,
19,County,Butler County,2010,June,0,0,8260,7790,470,5.7,
19,County,Butler County,2010,July,0,0,8210,7770,440,5.4,
19,County,Butler County,2010,August,0,0,8110,7640,470,5.7,
19,County,Butler County,2010,September,0,0,8150,7740,410,5,
19,County,Butler County,2010,October,0,0,8290,7910,380,4.6,
19,County,Butler County,2010,November,0,0,8220,7820,400,4.9,
19,County,Butler County,2010,December,0,0,8190,7720,470,5.7,
19,County,Butler County,2011,January,0,0,8180,7630,560,6.8,
19,County,Butler County,2011,February,0,0,8190,7650,550,6.7,
19,County,Butler County,2011,March,0,0,8210,7700,500,6.1,
19,County,Butler County,2011,April,0,0,8120,7730,400,4.9,
19,County,Butler County,2011,May,0,0,8120,7760,360,4.4,
19,County,Butler County,2011,June,0,0,8200,7800,400,4.9,
19,County,Butler County,2011,July,0,0,8100,7740,360,4.4,
19,County,Butler County,2011,August,0,0,8040,7660,380,4.7,
19,County,Butler County,2011,September,0,0,8130,7780,350,4.3,
19,County,Butler County,2011,October,0,0,8280,7940,330,4,
19,County,Butler County,2011,November,0,0,8240,7900,340,4.1,
19,County,Butler County,2011,December,0,0,8230,7830,410,4.9,
19,County,Butler County,2012,January,0,0,8170,7690,470,5.8,
19,County,Butler County,2012,February,0,0,8180,7700,480,5.9,
19,County,Butler County,2012,March,0,0,8190,7750,430,5.3,
19,County,Butler County,2012,April,0,0,8210,7880,340,4.1,
19,County,Butler County,2012,May,0,0,8190,7870,320,3.9,
19,County,Butler County,2012,June,0,0,8290,7940,350,4.2,
19,County,Butler County,2012,July,0,0,8260,7910,350,4.3,
19,County,Butler County,2012,August,0,0,8080,7750,330,4.1,
19,County,Butler County,2012,September,0,0,8190,7880,310,3.8,
19,County,Butler County,2012,October,0,0,8300,7980,320,3.8,
19,County,Butler County,2012,November,0,0,8240,7910,340,4.1,
19,County,Butler County,2012,December,0,0,8230,7820,410,4.9,
19,County,Butler County,2013,January,0,0,8120,7630,490,6,
19,County,Butler County,2013,February,0,0,8170,7700,470,5.8,
19,County,Butler County,2013,March,0,0,8190,7730,460,5.6,
19,County,Butler County,2013,April,0,0,8250,7860,390,4.8,
19,County,Butler County,2013,May,0,0,8210,7880,330,4,
19,County,Butler County,2013,June,0,0,8390,8010,370,4.5,
19,County,Butler County,2013,July,0,0,8410,8060,350,4.1,
19,County,Butler County,2013,August,0,0,8290,7950,350,4.2,
19,County,Butler County,2013,September,0,0,8250,7940,320,3.8,
19,County,Butler County,2013,October,0,0,8300,8000,300,3.6,
19,County,Butler County,2013,November,0,0,8270,7960,310,3.8,
19,County,Butler County,2013,December,0,0,8280,7920,360,4.3,
19,County,Butler County,2014,January,0,0,8190,7730,460,5.6,
19,County,Butler County,2014,February,0,0,8210,7760,450,5.4,
19,County,Butler County,2014,March,0,0,8230,7810,430,5.2,
19,County,Butler County,2014,April,0,0,8310,7980,320,3.9,
19,County,Butler County,2014,May,0,0,8320,8040,290,3.5,
19,County,Butler County,2014,June,0,0,8480,8180,300,3.5,
19,County,Butler County,2014,July,0,0,8580,8280,300,3.5,
19,County,Butler County,2014,August,0,0,8510,8130,380,4.5,
19,County,Butler County,2014,September,0,0,8500,8200,300,3.5,
19,County,Butler County,2014,October,0,0,8600,8320,290,3.4,
19,County,Butler County,2014,November,0,0,8450,8120,330,3.9,
19,County,Butler County,2014,December,0,0,8330,7930,400,4.8,
19,County,Butler County,2015,January,0,0,8330,7830,500,6,
19,County,Butler County,2015,February,0,0,8360,7910,450,5.4,
19,County,Butler County,2015,March,0,0,8310,7870,440,5.3,
19,County,Butler County,2015,April,0,0,8310,7990,320,3.9,
19,County,Butler County,2015,May,0,0,8270,7960,310,3.7,
19,County,Butler County,2015,June,0,0,8360,8030,340,4,
19,County,Butler County,2015,July,0,0,8330,8000,330,4,
19,County,Butler County,2015,August,0,0,8200,7880,320,3.9,
19,County,Butler County,2015,September,0,0,8200,7900,300,3.7,
19,County,Butler County,2015,October,0,0,8280,7980,310,3.7,
19,County,Butler County,2015,November,0,0,8130,7810,320,3.9,
19,County,Butler County,2015,December,0,0,8110,7690,420,5.2,
19,County,Butler County,2016,January,0,0,7960,7470,490,6.2,
19,County,Butler County,2016,February,0,0,8000,7540,460,5.8,
19,County,Butler County,2016,March,0,0,8000,7580,420,5.2,
19,County,Butler County,2016,April,0,0,8090,7770,320,4,
19,County,Butler County,2016,May,0,0,8040,7760,280,3.5,
19,County,Butler County,2016,June,0,0,8160,7830,330,4,
19,County,Butler County,2016,July,0,0,8190,7860,330,4,
19,County,Butler County,2016,August,0,0,8070,7750,320,3.9,
19,County,Butler County,2016,September,0,0,8000,7730,270,3.4,
19,County,Butler County,2016,October,0,0,7940,7660,290,3.6,
19,County,Butler County,2016,November,0,0,7840,7550,300,3.8,
19,County,Butler County,2016,December,0,0,7790,7410,380,4.9,
19,County,Butler County,2017,January,0,0,7770,7290,470,6.1,
19,County,Butler County,2017,February,0,0,7770,7370,400,5.1,
19,County,Butler County,2017,March,0,0,7750,7380,370,4.8,
19,County,Butler County,2017,April,0,0,7860,7580,290,3.6,
19,County,Butler County,2017,May,0,0,7870,7620,250,3.2,
19,County,Butler County,2017,June,0,0,7910,7650,260,3.3,
19,County,Butler County,2017,July,0,0,7950,7700,240,3,
19,County,Butler County,2017,August,0,0,7780,7540,240,3.1,
19,County,Butler County,2017,September,0,0,7830,7610,220,2.7,
19,County,Butler County,2017,October,0,0,7820,7640,180,2.3,
19,County,Butler County,2017,November,0,0,7740,7540,200,2.5,
19,County,Butler County,2017,December,0,0,7790,7520,270,3.5,
19,County,Butler County,2018,January,0,0,7710,7360,360,4.6,
19,County,Butler County,2018,February,0,0,7760,7440,320,4.1,
19,County,Butler County,2018,March,0,0,7750,7440,310,4,
19,County,Butler County,2018,April,0,0,7740,7500,240,3.1,
19,County,Butler County,2018,May,0,0,7820,7660,170,2.2,
19,County,Butler County,2018,June,0,0,7900,7700,200,2.6,
19,County,Butler County,2018,July,0,0,7920,7730,180,2.3,
19,County,Butler County,2018,August,0,0,7720,7550,170,2.3,
19,County,Butler County,2018,September,0,0,7830,7670,160,2,
19,County,Butler County,2018,October,0,0,7850,7700,140,1.8,
19,County,Butler County,2018,November,0,0,7900,7760,140,1.8,
19,County,Butler County,2018,December,0,0,7930,7670,260,3.3,
19,County,Butler County,2019,January,0,0,7920,7550,360,4.6,
19,County,Butler County,2019,February,0,0,7950,7620,330,4.2,
19,County,Butler County,2019,March,0,0,7870,7530,340,4.3,
19,County,Butler County,2019,April,0,0,7870,7620,250,3.2,
19,County,Butler County,2019,May,0,0,7950,7750,210,2.6,
19,County,Butler County,2019,June,0,0,8090,7860,230,2.8,
19,County,Butler County,2019,July,0,0,8020,7770,240,3,
19,County,Butler County,2019,August,0,0,7950,7720,230,2.9,
