Year,Period Type,Period,Period Name,Area Type,Area Name,Labor Force,Employed,Unemployed,Unemployment Rate,Last Period Unemp Rate,Last Year Unemp Rate,Last Period % Change,Last Year % Change
2019,Monthly,2,February,County,Williamsburg city,"6,703","6,400",303,4.5,4.7,4.8,-4.26,-6.25
2019,Monthly,2,February,County,Winchester city,"14,766","14,282",484,3.3,3.4,3.6,-2.94,-8.33
2019,Monthly,3,March,County,Accomack County,"16,224","15,582",642,4,4.7,4.6,-14.89,-13.04
2019,Monthly,3,March,County,Albemarle County,"57,204","55,701","1,503",2.6,2.7,2.8,-3.7,-7.14
2019,Monthly,3,March,County,Alleghany County,"6,953","6,695",258,3.7,3.9,4,-5.13,-7.5
2019,Monthly,3,March,County,Amelia County,"6,197","5,973",224,3.6,3.8,3.5,-5.26,2.86
2019,Monthly,3,March,County,Amherst County,"15,126","14,629",497,3.3,3.4,3.5,-2.94,-5.71
2019,Monthly,3,March,County,Appomattox County,"7,182","6,908",274,3.8,4,4.3,-5,-11.63
2019,Monthly,3,March,County,Arlington County,"154,788","151,611","3,177",2.1,2.1,2.1,0,0
2019,Monthly,3,March,County,Augusta County,"37,397","36,392","1,005",2.7,2.7,2.9,0,-6.9
2019,Monthly,3,March,County,Bath County,"2,386","2,319",67,2.8,3,3.1,-6.67,-9.68
2019,Monthly,3,March,County,Bedford County,"38,793","37,595","1,198",3.1,3.2,3.4,-3.13,-8.82
2019,Monthly,3,March,County,Bland County,"2,870","2,787",83,2.9,3.1,3.5,-6.45,-17.14
2019,Monthly,3,March,County,Botetourt County,"17,483","16,998",485,2.8,2.8,2.8,0,0
2019,Monthly,3,March,County,Brunswick County,"6,075","5,750",325,5.3,5.8,5.2,-8.62,1.92
2019,Monthly,3,March,County,Buchanan County,"6,867","6,490",377,5.5,5.7,6.2,-3.51,-11.29
2019,Monthly,3,March,County,Buckingham County,"6,398","6,099",299,4.7,5.1,5.1,-7.84,-7.84
2019,Monthly,3,March,County,Campbell County,"26,270","25,388",882,3.4,3.4,3.7,0,-8.11
2019,Monthly,3,March,County,Caroline County,"15,259","14,740",519,3.4,3.6,3.9,-5.56,-12.82
2019,Monthly,3,March,County,Carroll County,"13,217","12,705",512,3.9,4.3,4,-9.3,-2.5
2019,Monthly,3,March,County,Charles City County,"3,629","3,484",145,4,4,4.4,0,-9.09
2019,Monthly,3,March,County,Charlotte County,"5,190","4,996",194,3.7,3.7,4,0,-7.5
2019,Monthly,3,March,County,Chesterfield County,"188,252","182,818","5,434",2.9,3,3.1,-3.33,-6.45
2019,Monthly,3,March,County,Clarke County,"7,478","7,264",214,2.9,2.9,3.2,0,-9.38
2019,Monthly,3,March,County,Craig County,"2,305","2,225",80,3.5,4,4.1,-12.5,-14.63
2019,Monthly,3,March,County,Culpeper County,"24,419","23,707",712,2.9,3,3.2,-3.33,-9.38
2019,Monthly,3,March,County,Cumberland County,"4,625","4,481",144,3.1,3.7,3.7,-16.22,-16.22
2019,Monthly,3,March,County,Dickenson County,"4,691","4,457",234,5,5.3,5.8,-5.66,-13.79
2019,Monthly,3,March,County,Dinwiddie County,"13,604","13,110",494,3.6,3.7,3.7,-2.7,-2.7
2019,Monthly,3,March,County,Essex County,"5,539","5,308",231,4.2,4.6,4.4,-8.7,-4.55
2019,Monthly,3,March,County,Fairfax County,"636,612","621,003","15,609",2.5,2.5,2.6,0,-3.85
2019,Monthly,3,March,County,Fauquier County,"36,775","35,776",999,2.7,2.9,2.8,-6.9,-3.57
2019,Monthly,3,March,County,Floyd County,"8,124","7,896",228,2.8,2.9,3.1,-3.45,-9.68
2019,Monthly,3,March,County,Fluvanna County,"13,978","13,631",347,2.5,2.5,2.7,0,-7.41
2019,Monthly,3,March,County,Franklin County,"26,377","25,522",855,3.2,3.3,3.3,-3.03,-3.03
2019,Monthly,3,March,County,Frederick County,"48,058","46,749","1,309",2.7,2.8,2.8,-3.57,-3.57
2019,Monthly,3,March,County,Giles County,"8,019","7,746",273,3.4,3.6,3.8,-5.56,-10.53
2019,Monthly,3,March,County,Gloucester County,"19,534","18,987",547,2.8,3,2.9,-6.67,-3.45
2019,Monthly,3,March,County,Goochland County,"11,183","10,846",337,3,3.1,3.1,-3.23,-3.23
2019,Monthly,3,March,County,Grayson County,"8,063","7,799",264,3.3,3.5,3.6,-5.71,-8.33
2019,Monthly,3,March,County,Greene County,"10,496","10,232",264,2.5,2.6,2.7,-3.85,-7.41
2019,Monthly,3,March,County,Greensville County,"4,337","4,166",171,3.9,4,3.7,-2.5,5.41
2019,Monthly,3,March,County,Halifax County,"15,742","15,116",626,4,4.2,4.4,-4.76,-9.09
2019,Monthly,3,March,County,Hanover County,"59,305","57,773","1,532",2.6,2.7,2.8,-3.7,-7.14
2019,Monthly,3,March,County,Henrico County,"183,062","177,597","5,465",3,3.1,3.2,-3.23,-6.25
2019,Monthly,3,March,County,Henry County,"24,003","23,133",870,3.6,3.7,4,-2.7,-10
2019,Monthly,3,March,County,Highland County,"1,149","1,110",39,3.4,3.1,3.8,9.68,-10.53
2019,Monthly,3,March,County,Isle of Wight County,"19,359","18,782",577,3,3.2,3.1,-6.25,-3.23
2019,Monthly,3,March,County,James City County,"36,721","35,668","1,053",2.9,3.1,3.1,-6.45,-6.45
2019,Monthly,3,March,County,King and Queen County,"3,830","3,704",126,3.3,3.2,3.3,3.13,0
2019,Monthly,3,March,County,King George County,"13,375","12,992",383,2.9,3.2,3.2,-9.38,-9.38
2019,Monthly,3,March,County,King William County,"9,120","8,852",268,2.9,3.4,3,-14.71,-3.33
2019,Monthly,3,March,County,Lancaster County,"5,357","5,025",332,6.2,7.4,5.7,-16.22,8.77
2019,Monthly,3,March,County,Lee County,"8,334","8,003",331,4,4.2,4.6,-4.76,-13.04
2019,Monthly,3,March,County,Loudoun County,"222,801","217,294","5,507",2.5,2.6,2.6,-3.85,-3.85
2019,Monthly,3,March,County,Louisa County,"20,082","19,513",569,2.8,3,2.9,-6.67,-3.45
2019,Monthly,3,March,County,Lunenburg County,"5,309","5,136",173,3.3,3.3,3.5,0,-5.71
2019,Monthly,3,March,County,Madison County,"7,215","7,024",191,2.6,2.6,2.7,0,-3.7
2019,Monthly,3,March,County,Mathews County,"4,154","4,016",138,3.3,3.4,3.3,-2.94,0
2019,Monthly,3,March,County,Mecklenburg County,"12,651","12,137",514,4.1,4.2,4.5,-2.38,-8.89
2019,Monthly,3,March,County,Middlesex County,"5,156","5,002",154,3,3.2,2.8,-6.25,7.14
2019,Monthly,3,March,County,Montgomery County,"51,391","49,923","1,468",2.9,3.1,3,-6.45,-3.33
2019,Monthly,3,March,County,Nelson County,"7,337","7,115",222,3,3.1,3.3,-3.23,-9.09
2019,Monthly,3,March,County,New Kent County,"12,480","12,157",323,2.6,2.6,3,0,-13.33
2019,Monthly,3,March,County,Northampton County,"5,041","4,756",285,5.7,6.2,6.8,-8.06,-16.18
2019,Monthly,3,March,County,Northumberland County,"5,552","5,196",356,6.4,6.8,6.2,-5.88,3.23
2019,Monthly,3,March,County,Nottoway County,"7,288","7,076",212,2.9,3.1,3.3,-6.45,-12.12
2019,Monthly,3,March,County,Orange County,"17,130","16,587",543,3.2,3.3,3.3,-3.03,-3.03
2019,Monthly,3,March,County,Page County,"11,784","11,188",596,5.1,5.8,4.9,-12.07,4.08
2019,Monthly,3,March,County,Patrick County,"7,438","7,152",286,3.8,4.2,4.6,-9.52,-17.39
2019,Monthly,3,March,County,Pittsylvania County,"30,134","29,083","1,051",3.5,3.6,4,-2.78,-12.5
2019,Monthly,3,March,County,Powhatan County,"14,153","13,779",374,2.6,2.9,2.9,-10.34,-10.34
2019,Monthly,3,March,County,Prince Edward County,"10,396","10,012",384,3.7,3.9,4,-5.13,-7.5
2019,Monthly,3,March,County,Prince George County,"15,133","14,595",538,3.6,3.6,3.8,0,-5.26
2019,Monthly,3,March,County,Prince William County,"246,311","239,615","6,696",2.7,2.9,3,-6.9,-10
2019,Monthly,3,March,County,Pulaski County,"16,464","15,899",565,3.4,3.4,3.6,0,-5.56
2019,Monthly,3,March,County,Rappahannock County,"3,621","3,513",108,3,3,2.9,0,3.45
2019,Monthly,3,March,County,Richmond County,"4,024","3,888",136,3.4,3.6,3.6,-5.56,-5.56
2019,Monthly,3,March,County,Roanoke County,"49,815","48,485","1,330",2.7,2.8,3,-3.57,-10
2019,Monthly,3,March,County,Rockbridge County,"10,654","10,331",323,3,3.3,3.3,-9.09,-9.09
2019,Monthly,3,March,County,Rockingham County,"41,791","40,672","1,119",2.7,2.7,2.9,0,-6.9
2019,Monthly,3,March,County,Russell County,"11,203","10,665",538,4.8,5.1,4.8,-5.88,0
2019,Monthly,3,March,County,Scott County,"9,110","8,788",322,3.5,3.6,3.4,-2.78,2.94
2019,Monthly,3,March,County,Shenandoah County,"22,202","21,573",629,2.8,2.9,3,-3.45,-6.67
2019,Monthly,3,March,County,Smyth County,"13,624","13,089",535,3.9,4.2,4.2,-7.14,-7.14
2019,Monthly,3,March,County,Southampton County,"8,898","8,655",243,2.7,2.8,3.2,-3.57,-15.63
2019,Monthly,3,March,County,Spotsylvania County,"67,113","65,022","2,091",3.1,3.3,3.3,-6.06,-6.06
2019,Monthly,3,March,County,Stafford County,"72,278","70,167","2,111",2.9,3.1,3.1,-6.45,-6.45
2019,Monthly,3,March,County,Surry County,"3,624","3,505",119,3.3,3.8,3.4,-13.16,-2.94
2019,Monthly,3,March,County,Sussex County,"3,633","3,454",179,4.9,5.1,6,-3.92,-18.33
2019,Monthly,3,March,County,Tazewell County,"15,939","15,207",732,4.6,5,4.9,-8,-6.12
2019,Monthly,3,March,County,Warren County,"20,407","19,771",636,3.1,3.3,3.3,-6.06,-6.06
2019,Monthly,3,March,County,Washington County,"26,752","25,788",964,3.6,3.8,3.7,-5.26,-2.7
2019,Monthly,3,March,County,Westmoreland County,"9,211","8,818",393,4.3,4.7,4.3,-8.51,0
2019,Monthly,3,March,County,Wise County,"13,649","12,998",651,4.8,4.9,5.5,-2.04,-12.73
2019,Monthly,3,March,County,Wythe County,"13,563","13,057",506,3.7,3.9,4.1,-5.13,-9.76
2019,Monthly,3,March,County,York County,"32,977","32,027",950,2.9,3.1,2.9,-6.45,0
2019,Monthly,3,March,County,Alexandria city,"101,593","99,285","2,308",2.3,2.3,2.5,0,-8
2019,Monthly,3,March,County,Bristol city,"7,230","6,941",289,4,4.2,4,-4.76,0
2019,Monthly,3,March,County,Buena Vista city,"3,438","3,336",102,3,3.1,3.2,-3.23,-6.25
2019,Monthly,3,March,County,Charlottesville city,"26,598","25,938",660,2.5,2.6,2.6,-3.85,-3.85
2019,Monthly,3,March,County,Chesapeake city,"123,371","119,611","3,760",3,3.2,3.1,-6.25,-3.23
2019,Monthly,3,March,County,Colonial Heights city,"8,850","8,552",298,3.4,3.6,3.6,-5.56,-5.56
2019,Monthly,3,March,County,Covington city,"2,419","2,306",113,4.7,4.4,5.3,6.82,-11.32
2019,Monthly,3,March,County,Danville city,"19,332","18,299","1,033",5.3,5.3,5.8,0,-8.62
2019,Monthly,3,March,County,Emporia city,"2,315","2,185",130,5.6,5.9,4.9,-5.08,14.29
2019,Monthly,3,March,County,Fairfax city,"13,497","13,171",326,2.4,2.5,2.5,-4,-4
2019,Monthly,3,March,County,Falls Church city,"8,614","8,430",184,2.1,2.2,2.2,-4.55,-4.55
2019,Monthly,3,March,County,Franklin city,"3,582","3,434",148,4.1,4.3,4.5,-4.65,-8.89
2019,Monthly,3,March,County,Fredericksburg city,"14,227","13,715",512,3.6,3.8,3.8,-5.26,-5.26
2019,Monthly,3,March,County,Galax city,"2,923","2,825",98,3.4,3.6,3.6,-5.56,-5.56
2019,Monthly,3,March,County,Hampton city,"64,835","62,214","2,621",4,4.4,4.3,-9.09,-6.98
2019,Monthly,3,March,County,Harrisonburg city,"25,321","24,483",838,3.3,3.6,3.6,-8.33,-8.33
2019,Monthly,3,March,County,Hopewell city,"9,729","9,301",428,4.4,4.6,5.3,-4.35,-16.98
2019,Monthly,3,March,County,Lexington city,"2,127","2,032",95,4.5,5.1,5,-11.76,-10
2019,Monthly,3,March,County,Lynchburg city,"36,793","35,401","1,392",3.8,3.9,4.1,-2.56,-7.32
2019,Monthly,3,March,County,Manassas city,"22,147","21,527",620,2.8,3.1,2.9,-9.68,-3.45
2019,Monthly,3,March,County,Manassas Park city,"9,397","9,143",254,2.7,3,3.1,-10,-12.9
2019,Monthly,3,March,County,Martinsville city,"5,518","5,287",231,4.2,4.4,5.1,-4.55,-17.65
2019,Monthly,3,March,County,Newport News city,"89,485","86,194","3,291",3.7,4,3.8,-7.5,-2.63
2019,Monthly,3,March,County,Norfolk city,"112,423","108,353","4,070",3.6,3.9,3.8,-7.69,-5.26
2019,Monthly,3,March,County,Norton city,"1,707","1,640",67,3.9,4.2,4.2,-7.14,-7.14
2019,Monthly,3,March,County,Petersburg city,"13,099","12,338",761,5.8,6.2,6.7,-6.45,-13.43
2019,Monthly,3,March,County,Poquoson city,"6,356","6,187",169,2.7,2.7,2.7,0,0
2019,Monthly,3,March,County,Portsmouth city,"44,598","42,767","1,831",4.1,4.4,4.4,-6.82,-6.82
2019,Monthly,3,March,County,Radford city,"8,882","8,577",305,3.4,3.7,3.8,-8.11,-10.53
2019,Monthly,3,March,County,Richmond city,"118,866","114,765","4,101",3.5,3.6,3.8,-2.78,-7.89
2019,Monthly,3,March,County,Roanoke city,"49,634","48,067","1,567",3.2,3.3,3.5,-3.03,-8.57
2019,Monthly,3,March,County,Salem city,"13,119","12,741",378,2.9,3.1,3.2,-6.45,-9.38
2019,Monthly,3,March,County,Staunton city,"12,359","11,996",363,2.9,2.9,3,0,-3.33
2019,Monthly,3,March,County,Suffolk city,"44,858","43,415","1,443",3.2,3.4,3.4,-5.88,-5.88
2019,Monthly,3,March,County,Virginia Beach city,"234,394","227,641","6,753",2.9,3,3,-3.33,-3.33
2019,Monthly,3,March,County,Waynesboro city,"10,839","10,489",350,3.2,3.2,3.5,0,-8.57
2019,Monthly,3,March,County,Williamsburg city,"6,714","6,463",251,3.7,4.5,4.2,-17.78,-11.9
2019,Monthly,3,March,County,Winchester city,"14,671","14,226",445,3,3.3,3.2,-9.09,-6.25
2019,Monthly,4,April,County,Accomack County,"16,491","15,962",529,3.2,4,3.5,-20,-8.57
2019,Monthly,4,April,County,Albemarle County,"57,982","56,782","1,200",2.1,2.6,2.4,-19.23,-12.5
2019,Monthly,4,April,County,Alleghany County,"6,854","6,661",193,2.8,3.7,3.3,-24.32,-15.15
2019,Monthly,4,April,County,Amelia County,"6,235","6,055",180,2.9,3.6,2.8,-19.44,3.57
2019,Monthly,4,April,County,Amherst County,"15,086","14,690",396,2.6,3.3,3,-21.21,-13.33
2019,Monthly,4,April,County,Appomattox County,"7,162","6,963",199,2.8,3.8,3.4,-26.32,-17.65
2019,Monthly,4,April,County,Arlington County,"154,287","151,709","2,578",1.7,2.1,1.9,-19.05,-10.53
2019,Monthly,4,April,County,Augusta County,"37,491","36,711",780,2.1,2.7,2.5,-22.22,-16
2019,Monthly,4,April,County,Bath County,"2,409","2,360",49,2,2.8,2.5,-28.57,-20
2019,Monthly,4,April,County,Bedford County,"38,628","37,701",927,2.4,3.1,2.8,-22.58,-14.29
2019,Monthly,4,April,County,Bland County,"2,862","2,799",63,2.2,2.9,3.1,-24.14,-29.03
2019,Monthly,4,April,County,Botetourt County,"17,432","17,059",373,2.1,2.8,2.4,-25,-12.5
2019,Monthly,4,April,County,Brunswick County,"6,041","5,790",251,4.2,5.3,4.7,-20.75,-10.64
2019,Monthly,4,April,County,Buchanan County,"6,744","6,442",302,4.5,5.5,5.5,-18.18,-18.18
2019,Monthly,4,April,County,Buckingham County,"6,477","6,248",229,3.5,4.7,4,-25.53,-12.5
2019,Monthly,4,April,County,Campbell County,"26,148","25,438",710,2.7,3.4,3.1,-20.59,-12.9
2019,Monthly,4,April,County,Caroline County,"15,211","14,791",420,2.8,3.4,3.4,-17.65,-17.65
2019,Monthly,4,April,County,Carroll County,"13,230","12,839",391,3,3.9,3.2,-23.08,-6.25
2019,Monthly,4,April,County,Charles City County,"3,642","3,530",112,3.1,4,3.9,-22.5,-20.51
2019,Monthly,4,April,County,Charlotte County,"5,255","5,100",155,2.9,3.7,3.3,-21.62,-12.12
2019,Monthly,4,April,County,Chesterfield County,"187,487","182,994","4,493",2.4,2.9,2.7,-17.24,-11.11
2019,Monthly,4,April,County,Clarke County,"7,536","7,369",167,2.2,2.9,2.7,-24.14,-18.52
2019,Monthly,4,April,County,Craig County,"2,296","2,236",60,2.6,3.5,3.8,-25.71,-31.58
2019,Monthly,4,April,County,Culpeper County,"24,441","23,893",548,2.2,2.9,2.7,-24.14,-18.52
2019,Monthly,4,April,County,Cumberland County,"4,648","4,533",115,2.5,3.1,3.1,-19.35,-19.35
2019,Monthly,4,April,County,Dickenson County,"4,658","4,463",195,4.2,5,4.7,-16,-10.64
2019,Monthly,4,April,County,Dinwiddie County,"13,605","13,206",399,2.9,3.6,3.2,-19.44,-9.38
2019,Monthly,4,April,County,Essex County,"5,495","5,324",171,3.1,4.2,3.8,-26.19,-18.42
2019,Monthly,4,April,County,Fairfax County,"634,283","621,587","12,696",2,2.5,2.3,-20,-13.04
2019,Monthly,4,April,County,Fauquier County,"36,970","36,193",777,2.1,2.7,2.4,-22.22,-12.5
2019,Monthly,4,April,County,Floyd County,"8,271","8,100",171,2.1,2.8,2.5,-25,-16
2019,Monthly,4,April,County,Fluvanna County,"14,133","13,852",281,2,2.5,2.3,-20,-13.04
2019,Monthly,4,April,County,Franklin County,"26,369","25,696",673,2.6,3.2,2.8,-18.75,-7.14
2019,Monthly,4,April,County,Frederick County,"47,918","46,888","1,030",2.1,2.7,2.4,-22.22,-12.5
2019,Monthly,4,April,County,Giles County,"8,042","7,828",214,2.7,3.4,3.1,-20.59,-12.9
2019,Monthly,4,April,County,Gloucester County,"19,529","19,086",443,2.3,2.8,2.4,-17.86,-4.17
2019,Monthly,4,April,County,Goochland County,"11,176","10,905",271,2.4,3,2.8,-20,-14.29
2019,Monthly,4,April,County,Grayson County,"8,082","7,890",192,2.4,3.3,2.7,-27.27,-11.11
2019,Monthly,4,April,County,Greene County,"10,635","10,425",210,2,2.5,2.2,-20,-9.09
2019,Monthly,4,April,County,Greensville County,"4,285","4,152",133,3.1,3.9,3.3,-20.51,-6.06
2019,Monthly,4,April,County,Halifax County,"15,830","15,297",533,3.4,4,3.8,-15,-10.53
2019,Monthly,4,April,County,Hanover County,"59,199","57,946","1,253",2.1,2.6,2.4,-19.23,-12.5
2019,Monthly,4,April,County,Henrico County,"182,106","177,650","4,456",2.4,3,2.8,-20,-14.29
2019,Monthly,4,April,County,Henry County,"23,925","23,222",703,2.9,3.6,3.5,-19.44,-17.14
2019,Monthly,4,April,County,Highland County,"1,206","1,177",29,2.4,3.4,2.7,-29.41,-11.11
2019,Monthly,4,April,County,Isle of Wight County,"19,388","18,894",494,2.5,3,2.6,-16.67,-3.85
2019,Monthly,4,April,County,James City County,"36,555","35,713",842,2.3,2.9,2.6,-20.69,-11.54
2019,Monthly,4,April,County,King and Queen County,"3,855","3,758",97,2.5,3.3,2.7,-24.24,-7.41
2019,Monthly,4,April,County,King George County,"13,271","12,961",310,2.3,2.9,2.9,-20.69,-20.69
2019,Monthly,4,April,County,King William County,"9,109","8,903",206,2.3,2.9,2.5,-20.69,-8
2019,Monthly,4,April,County,Lancaster County,"5,431","5,179",252,4.6,6.2,4.7,-25.81,-2.13
2019,Monthly,4,April,County,Lee County,"8,292","8,036",256,3.1,4,4.1,-22.5,-24.39
2019,Monthly,4,April,County,Loudoun County,"222,259","217,737","4,522",2,2.5,2.3,-20,-13.04
2019,Monthly,4,April,County,Louisa County,"19,994","19,539",455,2.3,2.8,2.4,-17.86,-4.17
2019,Monthly,4,April,County,Lunenburg County,"5,359","5,205",154,2.9,3.3,3,-12.12,-3.33
2019,Monthly,4,April,County,Madison County,"7,320","7,172",148,2,2.6,2.3,-23.08,-13.04
2019,Monthly,4,April,County,Mathews County,"4,134","4,026",108,2.6,3.3,2.7,-21.21,-3.7
2019,Monthly,4,April,County,Mecklenburg County,"12,612","12,182",430,3.4,4.1,3.7,-17.07,-8.11
2019,Monthly,4,April,County,Middlesex County,"5,230","5,113",117,2.2,3,2.4,-26.67,-8.33
2019,Monthly,4,April,County,Montgomery County,"51,350","50,187","1,163",2.3,2.9,2.6,-20.69,-11.54
2019,Monthly,4,April,County,Nelson County,"7,498","7,313",185,2.5,3,2.9,-16.67,-13.79
2019,Monthly,4,April,County,New Kent County,"12,459","12,201",258,2.1,2.6,2.7,-19.23,-22.22
2019,Monthly,4,April,County,Northampton County,"5,302","5,063",239,4.5,5.7,5.5,-21.05,-18.18
2019,Monthly,4,April,County,Northumberland County,"5,640","5,374",266,4.7,6.4,4.6,-26.56,2.17
2019,Monthly,4,April,County,Nottoway County,"7,278","7,101",177,2.4,2.9,2.9,-17.24,-17.24
2019,Monthly,4,April,County,Orange County,"17,254","16,806",448,2.6,3.2,2.7,-18.75,-3.7
2019,Monthly,4,April,County,Page County,"11,959","11,559",400,3.3,5.1,3.7,-35.29,-10.81
2019,Monthly,4,April,County,Patrick County,"7,433","7,205",228,3.1,3.8,3.6,-18.42,-13.89
2019,Monthly,4,April,County,Pittsylvania County,"30,070","29,164",906,3,3.5,3.7,-14.29,-18.92
2019,Monthly,4,April,County,Powhatan County,"14,107","13,811",296,2.1,2.6,2.5,-19.23,-16
2019,Monthly,4,April,County,Prince Edward County,"10,480","10,184",296,2.8,3.7,3.3,-24.32,-15.15
2019,Monthly,4,April,County,Prince George County,"15,065","14,625",440,2.9,3.6,3.4,-19.44,-14.71
2019,Monthly,4,April,County,Prince William County,"245,221","239,832","5,389",2.2,2.7,2.5,-18.52,-12
2019,Monthly,4,April,County,Pulaski County,"16,424","15,981",443,2.7,3.4,3,-20.59,-10
2019,Monthly,4,April,County,Rappahannock County,"3,654","3,570",84,2.3,3,2.4,-23.33,-4.17
2019,Monthly,4,April,County,Richmond County,"4,057","3,949",108,2.7,3.4,3.1,-20.59,-12.9
2019,Monthly,4,April,County,Roanoke County,"49,534","48,466","1,068",2.2,2.7,2.5,-18.52,-12
2019,Monthly,4,April,County,Rockbridge County,"10,738","10,495",243,2.3,3,2.7,-23.33,-14.81
2019,Monthly,4,April,County,Rockingham County,"42,021","41,139",882,2.1,2.7,2.4,-22.22,-12.5
2019,Monthly,4,April,County,Russell County,"11,156","10,768",388,3.5,4.8,4,-27.08,-12.5
2019,Monthly,4,April,County,Scott County,"9,135","8,876",259,2.8,3.5,2.9,-20,-3.45
2019,Monthly,4,April,County,Shenandoah County,"22,143","21,662",481,2.2,2.8,2.6,-21.43,-15.38
2019,Monthly,4,April,County,Smyth County,"13,677","13,259",418,3.1,3.9,3.6,-20.51,-13.89
2019,Monthly,4,April,County,Southampton County,"9,044","8,842",202,2.2,2.7,2.6,-18.52,-15.38
2019,Monthly,4,April,County,Spotsylvania County,"66,864","65,174","1,690",2.5,3.1,2.9,-19.35,-13.79
2019,Monthly,4,April,County,Stafford County,"71,955","70,232","1,723",2.4,2.9,2.7,-17.24,-11.11
2019,Monthly,4,April,County,Surry County,"3,615","3,514",101,2.8,3.3,2.7,-15.15,3.7
2019,Monthly,4,April,County,Sussex County,"3,738","3,584",154,4.1,4.9,4.8,-16.33,-14.58
2019,Monthly,4,April,County,Tazewell County,"15,981","15,396",585,3.7,4.6,4.1,-19.57,-9.76
2019,Monthly,4,April,County,Warren County,"20,362","19,846",516,2.5,3.1,2.8,-19.35,-10.71
2019,Monthly,4,April,County,Washington County,"26,741","25,990",751,2.8,3.6,3.1,-22.22,-9.68
