Adjusted,Adjusted Tooltip,Area,Area Name,Areadesc,Areaname(exclude),Areatype,Benchmark,Date,Datefield,Display MeasureName,Month,MonthNameS,Period,period (periodTAB),Period (Periodtitle),Periodstitle,Periodtitle,Periodtype,periodtype (periodTAB),Periodtype (Periodtitle),Periodyear,periodyear (periodTAB),Prelim,Selected Areaname,Year,year AL&US,Alemp NSA,Allf NSA,Alrate NSA,Alunem NSA,CMCYRate,CMPYRate,Display Table/Graph,Employment,Labor Force,Number of Records,PMCYRate,Unemployment,unemprate,Usemp NSA,Uslf NSA,Usrate NSA,Usunemp NSA
Not Seasonally Adjusted,not adjusted,27,Clay County,County,Clay County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,5567,5819,1,0,252,4.3,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,29,Cleburne County,County,Cleburne County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,5489,5747,1,0,258,4.5,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,31,Coffee County,County,Coffee County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,20049,20969,1,0,920,4.4,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,33,Colbert County,County,Colbert County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,22130,23343,1,0,1213,5.2,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,11,Bullock County,County,Bullock County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,4614,4852,1,0,238,4.9,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,13,Butler County,County,Butler County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,8481,8975,1,0,494,5.5,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,15,Calhoun County,County,Calhoun County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,43679,45950,1,0,2271,4.9,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,17,Chambers County,County,Chambers County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,14639,15260,1,0,621,4.1,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,19,Cherokee County,County,Cherokee County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,10922,11385,1,0,463,4.1,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,21,Chilton County,County,Chilton County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,18547,19333,1,0,786,4.1,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,46220,Tuscaloosa MA,Metropolitan Statistical Area,Tuscaloosa MA,31,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,,2017,2017,2090373,2186869,4.4,96496,0,0,1,109037,113975,1,0,4938,4.3,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,1,Autauga County,County,Autauga County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,25062,26075,1,0,1013,3.9,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,3,Baldwin County,County,Baldwin County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,88711,92456,1,0,3745,4.1,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,5,Barbour County,County,Barbour County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,7863,8349,1,0,486,5.8,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,7,Bibb County,County,Bibb County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,8208,8583,1,0,375,4.4,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,9,Blount County,County,Blount County,4,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,Display,2017,2017,2090373,2186869,4.4,96496,0,0,1,23824,24822,1,0,998,4,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,20020,Dothan MA,Metropolitan Statistical Area,Dothan MA,31,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,,2017,2017,2090373,2186869,4.4,96496,0,0,1,59690,62447,1,0,2757,4.4,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,22520,Florence-Muscle Shoals MA,Metropolitan Statistical Area,Florence-Muscle Shoals MA,31,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,,2017,2017,2090373,2186869,4.4,96496,0,0,1,62391,65561,1,0,3170,4.8,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,23460,Gadsden MA,Metropolitan Statistical Area,Gadsden MA,31,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,,2017,2017,2090373,2186869,4.4,96496,0,0,1,41251,43233,1,0,1982,4.6,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,26620,Huntsville MA,Metropolitan Statistical Area,Huntsville MA,31,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,,2017,2017,2090373,2186869,4.4,96496,0,0,1,209727,218253,1,0,8526,3.9,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,33660,Mobile MA,Metropolitan Statistical Area,Mobile MA,31,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,,2017,2017,2090373,2186869,4.4,96496,0,0,1,177819,187560,1,0,9741,5.2,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,33860,Montgomery MA,Metropolitan Statistical Area,Montgomery MA,31,2019,AVG 2017,1/1/17,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/17,2017,0,,2017,2017,2090373,2186869,4.4,96496,0,0,1,165978,173269,1,0,7291,4.2,153337000,160320000,4.4,6982000
Not Seasonally Adjusted,not adjusted,0,Alabama,State,Alabama,1,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,2174483,2241747,1,0,67264,3,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,11500,Anniston-Oxford MA,Metropolitan Statistical Area,Anniston-Oxford MA,31,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,44574,46209,1,0,1635,3.5,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,12220,Auburn-Opelika MA,Metropolitan Statistical Area,Auburn-Opelika MA,31,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,74500,76580,1,0,2080,2.7,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,13820,Birmingham-Hoover MA,Metropolitan Statistical Area,Birmingham-Hoover MA,31,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,539389,554405,1,0,15016,2.7,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,19300,Daphne-Fairhope-Foley MA,Metropolitan Statistical Area,Daphne-Fairhope-Foley MA,31,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,94675,97328,1,0,2653,2.7,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,19460,Decatur MA,Metropolitan Statistical Area,Decatur MA,31,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,70630,72577,1,0,1947,2.7,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,22,Tuscaloosa City,Major City,Tuscaloosa City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,46689,48203,1,0,1514,3.1,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,23,Vestavia Hills City,Major City,Vestavia Hills City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,17835,18186,1,0,351,1.9,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,24,Athens City,Major City,Athens City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,11768,12075,1,0,307,2.5,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,25,Daphne City,Major City,Daphne City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,12326,12658,1,0,332,2.6,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,26,Northport City,Major City,Northport City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,13571,13859,1,0,288,2.1,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,16,Montgomery City,Major City,Montgomery City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,89199,92108,1,0,2909,3.2,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,17,Opelika City,Major City,Opelika City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,13980,14414,1,0,434,3,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,18,Phenix City,Major City,Phenix City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,14849,15278,1,0,429,2.8,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,19,Prattville City,Major City,Prattville City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,16772,17223,1,0,451,2.6,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,20,Prichard City,Major City,Prichard City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,7504,7952,1,0,448,5.6,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,21,Selma City,Major City,Selma City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,5718,6108,1,0,390,6.4,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,10,Gadsden City,Major City,Gadsden City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,12732,13288,1,0,556,4.2,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,11,Homewood City,Major City,Homewood City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,14030,14316,1,0,286,2,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,12,Hoover City,Major City,Hoover City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,44913,45901,1,0,988,2.2,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,13,Huntsville City,Major City,Huntsville City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,96375,99056,1,0,2681,2.7,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,14,Madison City,Major City,Madison City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,25914,26508,1,0,594,2.2,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,15,Mobile City,Major City,Mobile City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,82839,86329,1,0,3490,4,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,4,Bessemer City,Major City,Bessemer City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,9515,9916,1,0,401,4,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,5,Birmingham City,Major City,Birmingham City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,89872,93165,1,0,3293,3.5,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,6,Decatur City,Major City,Decatur City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,26522,27242,1,0,720,2.6,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,7,Dothan City,Major City,Dothan City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,29155,30080,1,0,925,3.1,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,8,Enterprise City,Major City,Enterprise City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,10859,11203,1,0,344,3.1,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,9,Florence City,Major City,Florence City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,17981,18583,1,0,602,3.2,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,131,Wilcox County,County,Wilcox County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,2544,2739,1,0,195,7.1,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,133,Winston County,County,Winston County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,9705,10041,1,0,336,3.3,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,0,United States,United States,United States,0,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,157538083,163538666,1,0,6000583,3.7,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,1,Alabaster City,Major City,Alabaster City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,18004,18394,1,0,390,2.1,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,2,Anniston City,Major City,Anniston City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,7801,8153,1,0,352,4.3,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,3,Auburn City,Major City,Auburn City,11,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,,2019,2019,2174483,2241747,3,67264,0,0,1,30011,30879,1,0,868,2.8,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,119,Sumter County,County,Sumter County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,4635,4854,1,0,219,4.5,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,121,Talladega County,County,Talladega County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,34556,35769,1,0,1213,3.4,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,123,Tallapoosa County,County,Tallapoosa County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,18096,18652,1,0,556,3,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,125,Tuscaloosa County,County,Tuscaloosa County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,102122,104964,1,0,2842,2.7,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,127,Walker County,County,Walker County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,24517,25347,1,0,830,3.3,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,129,Washington County,County,Washington County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,6487,6800,1,0,313,4.6,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,107,Pickens County,County,Pickens County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,7647,7923,1,0,276,3.5,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,109,Pike County,County,Pike County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,14924,15428,1,0,504,3.3,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,111,Randolph County,County,Randolph County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,9347,9639,1,0,292,3,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,113,Russell County,County,Russell County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,23198,23896,1,0,698,2.9,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,115,St. Clair County,County,St. Clair County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,39441,40532,1,0,1091,2.7,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,117,Shelby County,County,Shelby County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,113414,115939,1,0,2525,2.2,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,95,Marshall County,County,Marshall County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,42999,44085,1,0,1086,2.5,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,97,Mobile County,County,Mobile County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,182083,189107,1,0,7024,3.7,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,99,Monroe County,County,Monroe County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,6973,7329,1,0,356,4.9,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,101,Montgomery County,County,Montgomery County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,102517,105777,1,0,3260,3.1,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,103,Morgan County,County,Morgan County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,56771,58271,1,0,1500,2.6,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,105,Perry County,County,Perry County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,3235,3413,1,0,178,5.2,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,83,Limestone County,County,Limestone County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,42700,43854,1,0,1154,2.6,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,85,Lowndes County,County,Lowndes County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,3383,3587,1,0,204,5.7,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,87,Macon County,County,Macon County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,7513,7850,1,0,337,4.3,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,89,Madison County,County,Madison County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,180505,185219,1,0,4714,2.5,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,91,Marengo County,County,Marengo County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,7423,7694,1,0,271,3.5,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,93,Marion County,County,Marion County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,12486,12932,1,0,446,3.4,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,71,Jackson County,County,Jackson County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,22712,23484,1,0,772,3.3,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,73,Jefferson County,County,Jefferson County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,309664,318755,1,0,9091,2.9,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,75,Lamar County,County,Lamar County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,5670,5849,1,0,179,3.1,157538083,163538666,3.669213616,6000583
Not Seasonally Adjusted,not adjusted,77,Lauderdale County,County,Lauderdale County,4,2019,AVG 2019,1/1/19,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/19,2019,0,Display,2019,2019,2174483,2241747,3,67264,0,0,1,41160,42548,1,0,1388,3.3,157538083,163538666,3.669213616,6000583
